date,mode,count,count_sa,count_ma90,count_sa_ma90
2023-12-13,Long Island Rail Road,238451,184468.60895856677,192967.5,186229.08181511922
2023-12-14,Long Island Rail Road,236516,195187.48875346436,193085.4111111111,186355.87063286063
2023-12-15,Long Island Rail Road,235800,186032.46097932907,194394.33333333334,186369.8631043316
2023-12-16,Long Island Rail Road,149340,192712.29299739728,194861.42222222223,186538.01702889436
2023-12-17,Long Island Rail Road,96415,194040.10750071993,193542.13333333333,186636.40409665366
2023-12-18,Long Island Rail Road,201289,192813.713207776,193099.4,186793.3203548555
2023-12-19,Long Island Rail Road,244031,186953.6065316224,193119.7111111111,186852.16518575884
2023-12-20,Long Island Rail Road,236060,186909.59421646356,193160.27777777778,186930.02524687094
2023-12-21,Long Island Rail Road,229252,192003.2190205111,193220.6222222222,187058.91568375065
2023-12-22,Long Island Rail Road,231036,195796.04364027083,194720.2111111111,187223.12840712196
2023-12-23,Long Island Rail Road,139904,193913.30954189535,195345.04444444444,187391.76578900806
2023-12-24,Long Island Rail Road,92540,187874.0642102273,194210.92222222223,187441.67257980708
2023-12-25,Long Island Rail Road,80587,186584.79956630478,192488.33333333334,187452.23707882824
2023-12-26,Long Island Rail Road,219149,207609.0178387242,192336.4,187684.60722287203
2023-12-27,Long Island Rail Road,220010,190045.05990371777,192249.63333333333,187725.22817594756
2023-12-28,Long Island Rail Road,218546,180609.9672189348,192588.94444444444,187673.3262479608
2023-12-29,Long Island Rail Road,237781,195987.60751613954,194066.04444444444,187774.92270253116
2023-12-30,Long Island Rail Road,121688,188352.95770404732,194371.22222222222,187865.51921182312
2023-12-31,Long Island Rail Road,99817,189557.38493777337,193159.17777777778,187905.47933236076
2024-01-01,Long Island Rail Road,82811,153144.12109005338,191464.8,187585.1528096637
2024-01-02,Long Island Rail Road,209680,233801.44670808536,191216.8111111111,188114.53606312693
2024-01-03,Long Island Rail Road,217373,205650.72503025382,191037.95555555556,188363.2433045488
2024-01-04,Long Island Rail Road,212217,195798.84933796406,190895.47777777776,188487.96969778815
2024-01-05,Long Island Rail Road,199441,194098.51935736873,191933.98888888888,188570.35057746802
2024-01-06,Long Island Rail Road,92741,187800.0377537077,191872.05555555556,188623.68655688618
2024-01-07,Long Island Rail Road,72971,184703.73015442508,190388.5,188697.18640681758
2024-01-08,Long Island Rail Road,208960,232360.82296293878,190043.97777777776,189239.8058648242
2024-01-09,Long Island Rail Road,213699,158088.05414345767,189795.82222222222,188968.71530917005
2024-01-10,Long Island Rail Road,217461,190271.83866470246,189445.67777777778,189017.87331252993
2024-01-11,Long Island Rail Road,229117,205194.73682307056,189470.61111111112,189288.57862314064
2024-01-12,Long Island Rail Road,207670,193963.99662697298,190553.86666666667,189476.9459628974
2024-01-13,Long Island Rail Road,101558,191377.65832973045,190543.47777777776,189517.10498623402
2024-01-14,Long Island Rail Road,85521,192394.25941900274,188958.74444444446,189589.17922858513
2024-01-15,Long Island Rail Road,91887,140270.61886410898,187269.52222222224,189113.6864453349
2024-01-16,Long Island Rail Road,205716,196082.677168338,186932.23333333334,189302.4544040579
2024-01-17,Long Island Rail Road,217173,187945.98427569232,186734.16666666666,189407.7070387495
2024-01-18,Long Island Rail Road,217911,188929.91138366115,186684.45555555556,189485.13563805868
2024-01-19,Long Island Rail Road,191999,185910.77271352476,187560.67777777778,189502.1394038461
2024-01-20,Long Island Rail Road,96128,190524.39223125722,187534.64444444445,189549.1499937598
2024-01-21,Long Island Rail Road,78041,228407.03940975008,185939.88888888888,190038.5597574646
2024-01-22,Long Island Rail Road,209302,220089.60290607315,185581.64444444445,190371.71902383832
2024-01-23,Long Island Rail Road,233311,191867.2188405907,185537.4111111111,190426.58342778595
2024-01-24,Long Island Rail Road,223928,192428.24098825216,185336.3777777778,190523.70077243896
2024-01-25,Long Island Rail Road,223766,194892.7649753919,185268.27777777778,190602.54184066723
2024-01-26,Long Island Rail Road,213749,194693.18138458015,186263.57777777777,190666.3747276182
2024-01-27,Long Island Rail Road,117555,199173.49459962227,186604.82222222222,190850.10532171524
2024-01-28,Long Island Rail Road,75177,172918.41411428165,184938.56666666668,190723.50650484613
2024-01-29,Long Island Rail Road,214890,211522.91159218436,184828.27777777778,191051.03867952968
2024-01-30,Long Island Rail Road,230931,192244.97103192858,184882.32222222222,191119.18540334053
2024-01-31,Long Island Rail Road,228148,194472.94970723457,184846.52222222224,191082.11210532967
2024-02-01,Long Island Rail Road,214275,193399.5059635713,184797.32222222222,191118.53383232094
2024-02-02,Long Island Rail Road,200395,192381.51214547732,185663.56666666668,191227.8583225548
2024-02-03,Long Island Rail Road,113576,192809.76623808988,185711.54444444444,191270.37400971027
2024-02-04,Long Island Rail Road,86327,194259.82280822014,184160.75555555554,191282.0565306824
2024-02-05,Long Island Rail Road,218879,214279.50422360742,183941.01111111112,191528.6962200562
2024-02-06,Long Island Rail Road,233524,196103.89138729795,183883.2,191649.68092282175
2024-02-07,Long Island Rail Road,229426,199492.8121823462,183811.88888888888,191759.76989827963
2024-02-08,Long Island Rail Road,232069,197852.2998620232,183895.85555555555,191862.5974463157
2024-02-09,Long Island Rail Road,218909,204245.9387420274,184970.73333333334,191996.3373796177
2024-02-10,Long Island Rail Road,118074,205790.04491737243,185180.76666666666,192180.3661813896
2024-02-11,Long Island Rail Road,83832,181695.934190017,183609.96666666667,192128.97709334933
2024-02-12,Long Island Rail Road,212628,212681.2741582623,183355.97777777776,192340.7816667296
2024-02-13,Long Island Rail Road,166803,157708.11804009852,182590.25555555554,192037.16834127303
2024-02-14,Long Island Rail Road,230505,196000.17972875744,182539.53333333333,192114.4438049708
2024-02-15,Long Island Rail Road,228885,197151.19575172442,182550.3777777778,192178.38771317803
2024-02-16,Long Island Rail Road,210552,202965.16543827337,183511.47777777776,192339.09640393732
2024-02-17,Long Island Rail Road,95271,190355.97571767436,183450.13333333333,192349.97587233057
2024-02-18,Long Island Rail Road,89877,232588.40643057102,181909.85555555555,192821.34104723562
2024-02-19,Long Island Rail Road,96569,133335.86181268896,180359.74444444446,192152.82434131418
2024-02-20,Long Island Rail Road,233827,230010.10950559878,180124.84444444443,192603.45780839035
2024-02-21,Long Island Rail Road,230058,198662.03594729805,181381.38888888888,192883.7841561162
2024-02-22,Long Island Rail Road,225465,198403.4814919357,181488.4111111111,192992.53479968573
2024-02-23,Long Island Rail Road,208527,198949.1128266609,182419.64444444445,193072.39244178514
2024-02-24,Long Island Rail Road,114816,197518.74968382396,182567.75555555554,193182.92271287952
2024-02-25,Long Island Rail Road,88104,189422.3403804209,181011.94444444444,193137.73071363106
2024-02-26,Long Island Rail Road,217914,209939.3590689356,180824.38888888888,193675.59695469067
2024-02-27,Long Island Rail Road,233207,195482.67385919252,180807.3777777778,193489.22790701606
2024-02-28,Long Island Rail Road,228110,201150.10100522893,180718.13333333333,193578.44663079886
2024-02-29,Long Island Rail Road,232010,200180.9409833852,181238.7888888889,193759.55227344064
2024-03-01,Long Island Rail Road,181633,176761.48839753447,181852.77777777778,193650.54672273475
2024-03-02,Long Island Rail Road,98266,194957.43180113946,181974.17777777778,193720.24190845585
2024-03-03,Long Island Rail Road,93906,193098.36374557426,180536.94444444444,193763.41289119548
2024-03-04,Long Island Rail Road,219565,208039.56601541696,180272.9,193914.19177904507
2024-03-05,Long Island Rail Road,236999,198254.9359563756,180340.44444444444,194072.39080458911
2024-03-06,Long Island Rail Road,225080,191524.11914566084,180273.4,194052.24504942918
2024-03-07,Long Island Rail Road,226926,193545.9958928969,180292.48888888888,194085.1723845961
2024-03-08,Long Island Rail Road,226372,205085.77452305204,181071.76666666666,194223.76728251236
2024-03-09,Long Island Rail Road,113368,197525.52034089074,181321.5888888889,194286.2190325032
2024-03-10,Long Island Rail Road,90567,191146.7980550409,179894.3111111111,194273.86154012688
2024-03-11,Long Island Rail Road,218755,204799.42517672986,179698.83333333334,194422.5642263665
2024-03-12,Long Island Rail Road,239002,197772.6002042334,179704.95555555556,194570.38635131836
2024-03-13,Long Island Rail Road,237603,202612.60718293494,179717.03333333333,194652.88766720137
2024-03-14,Long Island Rail Road,240124,198276.75617212532,179765.07777777777,194788.93539156576
2024-03-15,Long Island Rail Road,227481,196537.88460217963,180633.3111111111,194831.44196495225
2024-03-16,Long Island Rail Road,138156,205620.1792714429,181097.1,194960.10942907134
2024-03-17,Long Island Rail Road,103993,195372.07532558063,180016.03333333333,194988.5356748248
2024-03-18,Long Island Rail Road,221451,200103.2209564065,179765.14444444445,195134.64250176682
2024-03-19,Long Island Rail Road,242771,197962.25008251762,179839.7111111111,195257.4497891674
2024-03-20,Long Island Rail Road,234446,195064.95844878184,179897.42222222223,195291.4691161482
2024-03-21,Long Island Rail Road,228782,196340.55035222849,179872.3777777778,195297.51919072546
2024-03-22,Long Island Rail Road,225175,197558.9827374602,180819.83333333334,195338.02667067622
2024-03-23,Long Island Rail Road,95770,183967.27976620678,180855.72222222222,195294.61795463157
2024-03-24,Long Island Rail Road,95973,196910.34016594483,181026.67777777778,195409.3461835164
2024-03-25,Long Island Rail Road,224068,200676.30167581802,181081.33333333334,195332.31600392857
2024-03-26,Long Island Rail Road,239790,194881.0205370334,181301.11111111112,195386.0488998543
2024-03-27,Long Island Rail Road,241268,202858.92191790065,181553.57777777777,195633.2595076206
2024-03-28,Long Island Rail Road,239840,203101.6632379915,181576.45555555556,195712.30457119673
2024-03-29,Long Island Rail Road,241583,205021.98852611333,182908.6222222222,195897.51602477528
2024-03-30,Long Island Rail Road,135355,208587.5203709345,183303.48888888888,196108.9619740326
2024-03-31,Long Island Rail Road,121273,215714.14704431745,183730.84444444443,196804.1844846355
2024-04-01,Long Island Rail Road,208291,195134.46676765857,183715.4111111111,196374.55137418635
2024-04-02,Long Island Rail Road,234615,198018.58607181264,183906.98888888888,196289.74983020365
2024-04-03,Long Island Rail Road,222764,195484.26414509225,184024.17777777778,196286.25443917172
2024-04-04,Long Island Rail Road,232730,195424.898195652,184394.05555555556,196300.99198181936
2024-04-05,Long Island Rail Road,225107,203215.46667983453,185864.7888888889,196472.27452544298
2024-04-06,Long Island Rail Road,128106,202817.45106932672,186477.4,196673.53809116408
2024-04-07,Long Island Rail Road,101624,194451.13224947563,185284.77777777778,196252.319305459
2024-04-08,Long Island Rail Road,220359,193652.77730644954,185358.77777777778,196647.48289615888
2024-04-09,Long Island Rail Road,251964,206130.5429027267,185742.14444444445,196823.6907210258
2024-04-10,Long Island Rail Road,235585,199510.21213032285,185814.01111111112,196760.52933555085
2024-04-11,Long Island Rail Road,241215,204436.3536165597,186186.73333333334,196876.88885765735
2024-04-12,Long Island Rail Road,225168,203425.11660884932,187560.17777777778,197010.74950520313
2024-04-13,Long Island Rail Road,120351,199614.75281970663,187947.17777777778,197090.97720965536
2024-04-14,Long Island Rail Road,103711,199491.55374392204,188078.55555555556,197748.98759720885
2024-04-15,Long Island Rail Road,233386,205456.68002777584,188386.0,197853.14318453596
2024-04-16,Long Island Rail Road,243835,201912.17386352047,188682.24444444446,198008.32306884514
2024-04-17,Long Island Rail Road,243323,202191.22161958166,188964.6,198155.67096035538
2024-04-18,Long Island Rail Road,230634,193688.8757079818,189393.8777777778,198242.09432696045
2024-04-19,Long Island Rail Road,223518,190447.2341507518,190809.32222222222,198241.23701495482
2024-04-20,Long Island Rail Road,125999,197181.7881215434,191342.1888888889,197894.28977841922
2024-04-21,Long Island Rail Road,101817,193714.47397351137,190147.9111111111,197601.23279027964
2024-04-22,Long Island Rail Road,229680,199779.4034113289,190107.56666666668,197689.1459521767
2024-04-23,Long Island Rail Road,238274,191590.30765139847,190266.96666666667,197679.83558176723
2024-04-24,Long Island Rail Road,233010,194199.82145052732,190369.67777777778,197672.13620926873
2024-04-25,Long Island Rail Road,242243,199914.1312502267,190686.27777777778,197730.1467633315
2024-04-26,Long Island Rail Road,229885,201092.5981061645,191934.38888888888,197751.4701356264
2024-04-27,Long Island Rail Road,123192,198887.01971283363,192467.88888888888,198040.0101978325
2024-04-28,Long Island Rail Road,100214,202129.84170121345,191193.7111111111,197935.64275459948
2024-04-29,Long Island Rail Road,225362,201161.46950605046,191131.83333333334,198034.71495986756
2024-04-30,Long Island Rail Road,240862,195043.6049372941,191273.1,198041.0555735349
2024-05-01,Long Island Rail Road,230682,198419.5716006106,191455.4,198096.83408061307
2024-05-02,Long Island Rail Road,235003,202879.90617044273,191839.93333333332,198213.4829031127
2024-05-03,Long Island Rail Road,226880,201149.635358788,193098.86666666667,198306.1481155649
2024-05-04,Long Island Rail Road,123516,200874.55246459975,193512.07777777777,198379.6451117469
2024-05-05,Long Island Rail Road,99491,192693.48397870996,192185.54444444444,198139.80044235918
2024-05-06,Long Island Rail Road,229643,209715.815363731,192142.42222222223,198291.0440420973
2024-05-07,Long Island Rail Road,250953,199987.83334311994,192381.61111111112,198296.54427721698
2024-05-08,Long Island Rail Road,244202,199404.33554246023,192516.42222222223,198313.78911811073
2024-05-09,Long Island Rail Road,247959,204406.53359244356,192839.2,198315.57350533758
2024-05-10,Long Island Rail Road,228020,192056.97768523282,194060.82222222222,198162.9838694249
2024-05-11,Long Island Rail Road,134051,199491.48296523688,194618.8111111111,198360.7121891496
2024-05-12,Long Island Rail Road,114118,191712.36652017804,193524.25555555554,198127.7243265042
2024-05-13,Long Island Rail Road,244216,218612.86798699637,194384.4,198804.44377035863
2024-05-14,Long Island Rail Road,260745,202846.16126455017,194720.4,198880.51023186743
2024-05-15,Long Island Rail Road,248434,198733.95616325212,194937.61111111112,198898.09645866218
2024-05-16,Long Island Rail Road,243988,196007.70891871894,195309.1222222222,198820.79138622273
2024-05-17,Long Island Rail Road,241980,200332.30183408255,196939.22222222222,198931.63945418276
2024-05-18,Long Island Rail Road,131709,199357.63588230728,197404.02222222224,198562.4086703132
2024-05-19,Long Island Rail Road,112130,194704.6640621929,197576.92222222223,199244.28425086322
2024-05-20,Long Island Rail Road,236846,213737.04164299948,197610.46666666667,199063.47238572323
2024-05-21,Long Island Rail Road,252506,193497.21460758627,197859.88888888888,199006.08548194868
2024-05-22,Long Island Rail Road,258544,209872.84479983427,198227.43333333332,199133.5228520364
2024-05-23,Long Island Rail Road,250848,202201.87048157124,198697.66666666666,199169.66460375764
2024-05-24,Long Island Rail Road,250907,205405.4763618732,200209.7888888889,199257.29490018045
2024-05-25,Long Island Rail Road,135961,200776.88501197394,200741.53333333333,199383.4565071977
2024-05-26,Long Island Rail Road,120709,239607.1476813825,199661.47777777776,199713.09860289155
2024-05-27,Long Island Rail Road,99975,126337.78410209392,198181.1222222222,198944.8220500349
2024-05-28,Long Island Rail Road,257078,232730.62728527328,198502.98888888888,199295.71678647984
2024-05-29,Long Island Rail Road,254749,200155.71250345174,198755.64444444445,199295.43647003613
2024-05-30,Long Island Rail Road,253843,205767.74939519647,199557.97777777776,199617.728258899
2024-05-31,Long Island Rail Road,245017,204884.42992987,201188.54444444444,199728.02823810713
2024-06-01,Long Island Rail Road,128555,202229.97467558642,201573.53333333333,199829.49058177398
2024-06-02,Long Island Rail Road,114504,202041.4523932113,200406.1888888889,199762.84487486054
2024-06-03,Long Island Rail Road,225413,216638.64563411375,200277.45555555556,199967.1083157243
2024-06-04,Long Island Rail Road,255090,195229.10666936636,200610.9,200008.27484376545
2024-06-05,Long Island Rail Road,264512,206753.08435082476,201028.52222222224,200155.02027107577
2024-06-06,Long Island Rail Road,245631,204737.41818135788,201242.51111111112,200151.14964505698
2024-06-07,Long Island Rail Road,252098,217963.3128162666,202783.95555555556,200378.23622811667
2024-06-08,Long Island Rail Road,159020,215464.94953123748,203544.54444444444,200648.43791118558
2024-06-09,Long Island Rail Road,132945,200536.57587236905,202591.1,200601.07291891487
2024-06-10,Long Island Rail Road,240121,219402.14506853168,202603.53333333333,200841.40119518485
2024-06-11,Long Island Rail Road,259101,198303.31309055944,202842.4,200793.520149714
2024-06-12,Long Island Rail Road,256255,191932.39802945126,203021.63333333333,200723.0272814621
2024-06-13,Long Island Rail Road,254575,207400.44498858933,203322.67777777778,200843.7223968666
2024-06-14,Long Island Rail Road,247019,204958.05844498758,204532.26666666666,200836.3654987949
2024-06-15,Long Island Rail Road,142102,207439.33848727727,204955.7,200970.44620059154
2024-06-16,Long Island Rail Road,130133,200160.20408788908,203941.05555555556,200971.07934649687
2024-06-17,Long Island Rail Road,242993,210314.6314981046,203943.52222222224,201108.3280288923
2024-06-18,Long Island Rail Road,260538,200838.18661899713,204233.43333333332,201172.4750085614
2024-06-19,Long Island Rail Road,232540,217154.58551792763,204275.1888888889,201403.74206595807
2024-06-20,Long Island Rail Road,255683,207198.47280942777,204614.16666666666,201510.8475112021
2024-06-21,Long Island Rail Road,244215,197416.5505724965,206263.55555555556,201660.2838534942
2024-06-22,Long Island Rail Road,133102,201468.89205567207,206676.1,201710.93443004676
2024-06-23,Long Island Rail Road,118067,195974.10708402752,205498.3111111111,201658.6878234713
2024-06-24,Long Island Rail Road,246269,206380.1257067625,205570.3,201786.4556586905
2024-06-25,Long Island Rail Road,271783,206979.86850088282,205909.35555555555,201832.243954057
2024-06-26,Long Island Rail Road,264126,194903.9409292685,206179.2,201741.15815062672
2024-06-27,Long Island Rail Road,255215,212781.54597202747,206330.66666666666,201827.37545558132
2024-06-28,Long Island Rail Road,255739,213010.88393098378,207668.26666666666,201876.52393958188
2024-06-29,Long Island Rail Road,138769,201531.8919092897,207862.66666666666,201718.94332697048
2024-06-30,Long Island Rail Road,126526,205615.96257192479,206954.16666666666,201835.40439146227
2024-07-01,Long Island Rail Road,216906,204794.89199870595,206757.4,201910.6966795389
2024-07-02,Long Island Rail Road,234535,208878.07378209132,206888.1888888889,202059.51678661667
2024-07-03,Long Island Rail Road,237577,228872.30783821677,206942.04444444444,202431.15467153402
2024-07-04,Long Island Rail Road,117030,170099.09422894928,205741.1888888889,202063.1949776353
2024-07-05,Long Island Rail Road,207314,188471.72256958313,206621.27777777778,201903.79799430486
2024-07-06,Long Island Rail Road,119417,194383.75153895677,206818.97777777776,201903.0493197435
2024-07-07,Long Island Rail Road,120316,206931.51740035898,205707.38888888888,202050.59087634247
2024-07-08,Long Island Rail Road,226613,205082.30101259617,205425.7111111111,202038.94374422994
2024-07-09,Long Island Rail Road,249970,204866.30168574766,205585.54444444444,202098.4558504013
2024-07-10,Long Island Rail Road,249781,197442.14248864132,205680.72222222222,202020.74239342447
2024-07-11,Long Island Rail Road,246250,209121.3129103089,205914.96666666667,202084.03346344066
2024-07-12,Long Island Rail Road,231084,202110.36087806834,207145.33333333334,202111.76244186691
2024-07-13,Long Island Rail Road,123988,201732.05051348824,207370.63333333333,202136.65685041767
2024-07-14,Long Island Rail Road,119283,201735.33089137723,206102.82222222222,202095.3085266799
2024-07-15,Long Island Rail Road,233209,207905.46715819073,205984.75555555554,202161.90067439846
2024-07-16,Long Island Rail Road,249559,200213.79745637148,206054.04444444444,202139.92929480723
2024-07-17,Long Island Rail Road,248424,194385.25088061328,206251.7111111111,202147.66679672533
2024-07-18,Long Island Rail Road,241785,200906.7502274396,206454.67777777778,202263.8836420219
2024-07-19,Long Island Rail Road,243438,203467.236365452,207759.55555555556,202333.7219558431
2024-07-20,Long Island Rail Road,131910,202061.08110544097,208093.92222222223,202426.46203508676
2024-07-21,Long Island Rail Road,126169,200217.84319728412,206943.8,202431.33358826407
2024-07-22,Long Island Rail Road,231813,191487.89360917598,206872.01111111112,202430.19565446154
2024-07-23,Long Island Rail Road,247915,192504.33998906644,207037.6222222222,202411.35697155644
2024-07-24,Long Island Rail Road,249158,195500.07436559792,207114.45555555556,202362.31189506053
2024-07-25,Long Island Rail Road,255367,212259.65481360655,207397.5888888889,202486.39030292103
2024-07-26,Long Island Rail Road,247475,211345.89697843912,208778.51111111112,202624.82227253888
2024-07-27,Long Island Rail Road,138344,207972.54940932972,209202.17777777778,202689.7412470735
2024-07-28,Long Island Rail Road,121226,204172.51478802395,208045.11111111112,202723.1973057621
2024-07-29,Long Island Rail Road,233537,200057.6364056347,207963.72222222222,202778.90876652143
2024-07-30,Long Island Rail Road,251398,204563.66246179285,208193.9,202847.17644275678
2024-07-31,Long Island Rail Road,248316,205193.79721949983,208341.82222222222,202872.88634330189
2024-08-01,Long Island Rail Road,229131,206893.6196972397,208366.83333333334,202936.7083915069
2024-08-02,Long Island Rail Road,215453,192191.64087849762,209388.35555555555,202840.23159610576
2024-08-03,Long Island Rail Road,123922,199961.42002893734,209659.8111111111,202920.98644110825
2024-08-04,Long Island Rail Road,108959,199340.49109645607,208318.8777777778,202805.70506036078
2024-08-05,Long Island Rail Road,234345,207421.45621854428,208134.34444444443,202888.3008700877
2024-08-06,Long Island Rail Road,234650,198067.97356260588,208028.2111111111,202873.4524036449
2024-08-07,Long Island Rail Road,239223,200152.01153681678,207931.14444444445,202826.17993636016
2024-08-08,Long Island Rail Road,230083,193765.93577239825,207954.06666666668,202845.16835955088
2024-08-09,Long Island Rail Road,215973,195892.63298902303,208864.3111111111,202805.18113759294
2024-08-10,Long Island Rail Road,133623,199689.71038606123,209081.03333333333,202893.81829165833
2024-08-11,Long Island Rail Road,121004,202764.97491009743,207712.01111111112,202717.73059080387
2024-08-12,Long Island Rail Road,231099,208382.55796597307,207382.61111111112,202779.24610970862
2024-08-13,Long Island Rail Road,242459,200210.07939354735,207316.22222222222,202795.6474789341
2024-08-14,Long Island Rail Road,242186,205474.40606539292,207296.2,202900.833002786
2024-08-15,Long Island Rail Road,241573,205008.00115419563,207291.67777777778,202952.78521745396
2024-08-16,Long Island Rail Road,235035,206769.05904434551,208439.74444444446,203035.13436369883
2024-08-17,Long Island Rail Road,135948,205112.9156539927,208704.38888888888,203150.7816036077
2024-08-18,Long Island Rail Road,106004,190101.35529769622,207250.5888888889,202888.1628664377
2024-08-19,Long Island Rail Road,224656,212547.01652843633,206941.14444444445,203099.82733222487
2024-08-20,Long Island Rail Road,250304,208537.6931402755,206849.5888888889,203084.99231378536
2024-08-21,Long Island Rail Road,247076,207899.13691588558,206807.67777777778,203148.2952741666
2024-08-22,Long Island Rail Road,245912,207622.07504331938,206752.17777777778,203172.92414840488
2024-08-23,Long Island Rail Road,235738,204234.74863653368,207860.8111111111,203211.34485534445
2024-08-24,Long Island Rail Road,146684,211087.9034273851,208149.42222222223,202894.46436363333
2024-08-25,Long Island Rail Road,130885,204077.6258459197,208492.86666666667,203758.2403830092
2024-08-26,Long Island Rail Road,244138,217081.90393047087,208349.0888888889,203584.36567906695
2024-08-27,Long Island Rail Road,261771,197083.3073969934,208427.11111111112,203550.22784455074
2024-08-28,Long Island Rail Road,257194,200024.02797412424,208464.34444444443,203486.40871764996
2024-08-29,Long Island Rail Road,261935,207624.45767001674,208652.32222222222,203516.85347031828
2024-08-30,Long Island Rail Road,255954,205488.41695741803,210067.86666666667,203553.0583845608
2024-08-31,Long Island Rail Road,149890,209606.81585530378,210461.04444444444,203637.11797858405
2024-09-01,Long Island Rail Road,120499,239114.6800368949,209295.33333333334,203886.85169417056
2024-09-02,Long Island Rail Road,134118,145224.3407536379,207951.2,203331.24318399577
2024-09-03,Long Island Rail Road,263763,232864.4400217823,207942.8777777778,203621.36935811755
2024-09-04,Long Island Rail Road,271660,210558.35295024025,208232.0888888889,203686.04641110508
2024-09-05,Long Island Rail Road,262639,208617.3805660391,208349.2111111111,203582.2027194359
2024-09-06,Long Island Rail Road,258126,218163.4196834019,209450.38888888888,203612.18572112662
2024-09-07,Long Island Rail Road,137291,204800.9254019634,209498.67777777778,203659.56738256654
2024-09-08,Long Island Rail Road,120584,200057.10102372605,208170.48888888888,203444.6224487354
2024-09-09,Long Island Rail Road,247296,226231.39632795105,208039.32222222222,203754.9344847064
2024-09-10,Long Island Rail Road,263027,205571.58909238272,208114.56666666668,203906.4810520723
2024-09-11,Long Island Rail Road,263710,207097.4350835147,208216.06666666668,203903.11427534927
2024-09-12,Long Island Rail Road,263539,213404.1646490898,208399.6222222222,203996.9598998393
2024-09-13,Long Island Rail Road,254945,210734.0019733245,209653.43333333332,204033.56727190648
2024-09-14,Long Island Rail Road,145099,209054.7234111308,209819.72222222222,204132.39526438696
2024-09-15,Long Island Rail Road,128174,207255.21228408307,208543.95555555556,204098.4017175645
2024-09-16,Long Island Rail Road,254618,221986.18959040794,208478.17777777778,204333.3795283579
2024-09-17,Long Island Rail Road,268678,206846.85716833052,208879.7111111111,204218.8492133624
2024-09-18,Long Island Rail Road,281624,220163.71151523644,209167.94444444444,204362.90742120473
2024-09-19,Long Island Rail Road,272725,214389.04799641907,209484.72222222222,204551.49072591498
2024-09-20,Long Island Rail Road,270065,218142.96942574478,211006.53333333333,204736.75825224913
2024-09-21,Long Island Rail Road,160150,217343.556497905,211474.1222222222,204974.19657906998
2024-09-22,Long Island Rail Road,131192,216316.19275833602,210195.48888888888,205084.59732408746
2024-09-23,Long Island Rail Road,250701,221130.5723308004,209961.24444444446,205241.82736664207
2024-09-24,Long Island Rail Road,270524,211964.92379429564,210032.33333333334,205431.39384292017
2024-09-25,Long Island Rail Road,267471,207632.3856643982,210168.51111111112,205374.1809506132
2024-09-26,Long Island Rail Road,264141,205700.93430923022,210261.86666666667,205292.95928814926
2024-09-27,Long Island Rail Road,258258,206530.6097535147,211589.52222222224,205348.50059752952
2024-09-28,Long Island Rail Road,134408,208977.70510958234,211677.1,205385.8532923924
2024-09-29,Long Island Rail Road,117572,206034.89614105364,210573.38888888888,205399.63111619625
2024-09-30,Long Island Rail Road,256547,219655.07051700703,210817.96666666667,205519.37552436203
2024-10-01,Long Island Rail Road,247737,208238.52490917925,210930.85555555555,205290.1112695949
2024-10-02,Long Island Rail Road,258854,216496.24792624055,212506.67777777778,205805.63519956483
2024-10-03,Long Island Rail Road,246586,208264.59663390473,212943.03333333333,206025.5560225017
2024-10-04,Long Island Rail Road,251723,214307.2267810459,214413.1,206246.92796963608
2024-10-05,Long Island Rail Road,142657,211881.49030373848,214661.33333333334,206301.92766856248
2024-10-06,Long Island Rail Road,111257,207832.44675232918,213379.6,206332.48484344842
2024-10-07,Long Island Rail Road,250063,215478.3717721583,213380.63333333333,206450.3967332974
2024-10-08,Long Island Rail Road,275934,225599.61203496275,213671.22222222222,206763.2575060343
2024-10-09,Long Island Rail Road,275026,214839.24072811118,213990.95555555556,206826.79003734325
2024-10-10,Long Island Rail Road,272428,217146.0875406756,214450.33333333334,206993.85366692775
2024-10-11,Long Island Rail Road,257460,210572.87866802706,215933.35555555555,207092.0850908671
2024-10-12,Long Island Rail Road,149093,220906.38584752087,216264.57777777777,207305.09681260202
2024-10-13,Long Island Rail Road,127619,228826.16611458285,215091.35555555555,207537.54902322858
2024-10-14,Long Island Rail Road,240501,207337.35689835504,214990.7111111111,207616.69968369504
2024-10-15,Long Island Rail Road,270652,211292.43387666458,215237.6888888889,207804.5572725401
2024-10-16,Long Island Rail Road,279608,217238.9350964154,215657.94444444444,207986.02599330648
2024-10-17,Long Island Rail Road,277906,225463.34215869353,216040.92222222223,208230.42716878693
2024-10-18,Long Island Rail Road,272133,226924.99437721673,217598.95555555556,208506.69287180668
2024-10-19,Long Island Rail Road,156212,220095.60023572922,217932.76666666666,208727.55683890052
2024-10-20,Long Island Rail Road,127452,215423.41241868114,216773.2,208993.50704789502
2024-10-21,Long Island Rail Road,247857,211772.4610097012,216772.55555555556,209207.59728145765
2024-10-22,Long Island Rail Road,268294,215883.42383950856,216985.17777777778,209434.07894227887
2024-10-23,Long Island Rail Road,257031,204498.92020216867,217003.66666666666,209347.8485577073
2024-10-24,Long Island Rail Road,260193,211117.27138666817,217144.97777777776,209345.30827335428
2024-10-25,Long Island Rail Road,262815,217868.5105718161,218527.98888888888,209455.2633973819
2024-10-26,Long Island Rail Road,143111,209784.6917323008,218771.15555555557,209517.620918985
2024-10-27,Long Island Rail Road,120849,207670.6454310532,217519.06666666668,209602.2099081563
