date,SP500,UMCSENT,SP500_yoy_change,UMCSENT_yoy_change,SP500_yoy_change_ma12,UMCSENT_yoy_change_ma12
2000-03-01,1498.5799560546875,107.1,16.496805875681808,1.3245033112582627,20.157146960479945,2.709380129122548
2000-04-01,1452.4300537109375,109.2,8.781587148049486,4.397705544933084,19.214183475040343,3.3901763517032184
2000-05-01,1420.5999755859375,110.7,9.12247379736819,3.6516853932584414,18.36229940888504,3.6710092894043327
2000-06-01,1454.5999755859375,106.4,5.965572989104717,-0.8387698042870428,17.103818277374156,3.4669577653097057
2000-07-01,1430.8299560546875,108.3,7.68483861182041,2.169811320754711,16.197156505633632,3.5844040192255764
2000-08-01,1517.6800537109375,107.3,14.940057590050436,2.6794258373205704,14.28103469460445,3.799707385617872
2000-09-01,1436.510009765625,106.8,11.990243586766614,-0.3731343283582156,13.10308845744215,3.248295712565888
2000-10-01,1429.4000244140625,105.8,4.876990607268716,2.519379844961245,11.505111156928017,2.9620085778116323
2000-11-01,1314.949951171875,107.6,-5.32504490483392,0.3731343283581934,9.448015055520665,2.627961917248818
2000-12-01,1320.280029296875,98.4,-10.139184665858437,-6.641366223908918,6.975912445125928,1.6682129077108023
2001-01-01,1366.010009765625,94.7,-2.0402128400121344,-15.446428571428573,6.0581587242837776,-0.26865261087391784
2001-02-01,1239.93994140625,90.6,-9.25631200299668,-18.59838274932615,4.424817982700765,-2.065203008038701
2001-03-01,1160.3299560546875,91.5,-22.571368223188504,-14.565826330532206,1.1691368077949058,-3.3893971448545734
2001-04-01,1249.4599609375,88.4,-13.974517551110422,-19.047619047619047,-0.72720525046842,-5.343174194233917
2001-05-01,1255.8199462890625,92.0,-11.599326490830764,-16.892502258355925,-2.454021941151666,-7.055189831868449
2001-06-01,1224.3800048828125,92.6,-15.827029737876108,-12.969924812030087,-4.270072168400069,-8.066119415847036
2001-07-01,1211.22998046875,92.4,-15.347733995691115,-14.68144044321329,-6.189453219026029,-9.4703903961777
2001-08-01,1133.5799560546875,91.5,-25.308370938727975,-14.725069897483689,-9.543488929757563,-10.920765040744724
2001-09-01,1040.93994140625,81.8,-27.53688214284804,-23.408239700374533,-12.837416073892117,-12.840357155079417
2001-10-01,1059.780029296875,82.7,-25.858401343507854,-21.833648393194704,-15.398698736456831,-14.869776174925747
2001-11-01,1139.449951171875,83.9,-13.346515572215923,-22.026022304832704,-16.067154625405333,-16.73637256102499
2001-12-01,1148.0799560546875,88.8,-13.042693172742602,-9.756097560975618,-16.30911366764568,-16.995933505780545
2002-01-01,1130.199951171875,93.0,-17.262688919403267,-1.7951425554382339,-17.577653340928272,-15.858326337781351
2002-02-01,1106.72998046875,90.7,-10.74325912805284,0.11037527593820151,-17.701565601349618,-14.299263169009322
2002-03-01,1147.3900146484375,95.7,-1.1151949786979531,4.590163934426239,-15.91355116430874,-12.702930646929453
2002-04-01,1076.9200439453125,93.0,-13.809159347749455,5.203619909502266,-15.89977131402866,-10.681994067169342
2002-05-01,1067.1400146484375,96.9,-15.024441377776544,5.326086956521747,-16.185197554607473,-8.830444965929535
2002-06-01,989.8200073242188,92.4,-19.157450842317857,-0.21598272138227959,-16.462732646644287,-7.767616458375552
2002-07-01,911.6199951171876,88.1,-24.736011342421715,-4.653679653679665,-17.24508909220517,-6.931969725914416
2002-08-01,916.0700073242188,87.6,-19.18787885836395,-4.262295081967215,-16.73504808550817,-6.060071824621377
2002-09-01,815.280029296875,86.1,-21.6784756865532,5.256723716381417,-16.2468475474836,-3.6713248732250476
2002-10-01,885.760009765625,80.6,-16.420390526391206,-2.539298669891188,-15.460346646057213,-2.063462396283088
2002-11-01,936.3099975585938,84.2,-17.82789611815425,0.35756853396899935,-15.833795024885404,-0.1981631597162792
