game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON
414133,2015-05-12T01:40:00Z,2015-05-11,R,Final,Washington Nationals,Arizona Diamondbacks,120,109,N,1,Josh Collmenter,Max Scherzer,"Collmenter is 3-1 with a 2.40 ERA in his last four starts, including a victory against the Rockies in his last outing. Overall, he is 2-0 with a 2.57 ERA in two starts/four games against the Nationals in his career.","Scherzer started his career with the D-Backs, who selected him in the first round of the 2006 First-Year Player Draft. He won nine games for Arizona before he was traded to the Tigers after the 2009 season.",11,1,9,Bottom,15,Chase Field,[],WSH leads 1-0,Washington Nationals,Arizona Diamondbacks,Max Scherzer,Josh Collmenter,,2015-05-11 - Washington Nationals (11) @ Arizona Diamondbacks (1) (Final),2015
414148,2015-05-13T01:40:00Z,2015-05-12,R,Final,Washington Nationals,Arizona Diamondbacks,120,109,N,1,Rubby De La Rosa,Stephen Strasburg,De La Rosa allowed just three hits while striking out seven in seven innings against the Padres in his last outing. He's pitched at least five innings in each of his starts this season and at least six innings four times.,"Strasburg had a bullpen session Saturday and said he felt normal and would be ready to pitch against the D-backs on Tuesday. In his last start, Strasburg left Tuesday's game against the Marlins after three innings because of problems with his back.",6,14,9,Top,15,Chase Field,[],Series tied 1-1,Arizona Diamondbacks,Washington Nationals,Rubby De La Rosa,Stephen Strasburg,,2015-05-12 - Washington Nationals (6) @ Arizona Diamondbacks (14) (Final),2015
414163,2015-05-13T19:40:00Z,2015-05-13,R,Final,Washington Nationals,Arizona Diamondbacks,120,109,N,1,Jeremy Hellickson,Gio Gonzalez,"Hellickson has pitched 4 2/3 innings in two of his last three starts, allowing 12 earned runs in that span. He was charged with five runs on eight hits against the Padres in his last outing.","Gonzalez won his third game of the season after pitching seven innings, allowing two runs on five hits with eight strikeouts against the Braves last Friday.",9,6,9,Bottom,15,Chase Field,['MLBN'],WSH wins 2-1,Washington Nationals,Arizona Diamondbacks,Aaron Barrett,Addison Reed,Drew Storen,2015-05-13 - Washington Nationals (9) @ Arizona Diamondbacks (6) (Final),2015
414174,2015-05-15T02:10:00Z,2015-05-14,R,Final,Washington Nationals,San Diego Padres,120,135,N,1,Tyson Ross,Doug Fister,"Ross is still trying to regain his All-Star form of last season. He hasn't won since April 12, a period of five starts.","Fister is off to a strong start in May, allowing just three runs in two starts over 13 innings. He beat the Padres in a complete-game effort in his only career start vs. them.",3,8,9,Top,2680,Petco Park,[],SD leads 1-0,San Diego Padres,Washington Nationals,Tyson Ross,Doug Fister,,2015-05-14 - Washington Nationals (3) @ San Diego Padres (8) (Final),2015
414189,2015-05-16T02:10:00Z,2015-05-15,R,Final,Washington Nationals,San Diego Padres,120,135,N,1,Odrisamer Despaigne,Jordan Zimmermann,"Despaigne, who has typically struggled away from Petco Park, was roughed-up the last time out at Chase Field against the D-backs. He allowed eight runs on 10 hits in five innings -- the most runs he's allowed in any of his 19 big league starts.","Zimmermann is winless over his last two starts, but he's pitched well, allowing just four earned runs over 13 innings in a pair of no-decisions.",10,0,9,Bottom,2680,Petco Park,[],Series tied 1-1,Washington Nationals,San Diego Padres,Jordan Zimmermann,Odrisamer Despaigne,A.J. Cole,2015-05-15 - Washington Nationals (10) @ San Diego Padres (0) (Final),2015
414204,2015-05-17T00:40:00Z,2015-05-16,R,Final,Washington Nationals,San Diego Padres,120,135,N,1,Andrew Cashner,Max Scherzer,"For what it's worth, Cashner might be the best six-loss pitcher in baseball. The Padres have scored a combined two runs over his last four starts. They also haven't played very good defense behind him, as he's allowed 10 unearned runs this season.","In his last start, Scherzer spun seven innings of five-hit, one-run ball, with a walk and six strikeouts, and because of a 10-run lead after two innings, he never really had to break a sweat.",4,1,9,Bottom,2680,Petco Park,[],WSH leads 2-1,Washington Nationals,San Diego Padres,Max Scherzer,Andrew Cashner,Drew Storen,2015-05-16 - Washington Nationals (4) @ San Diego Padres (1) (Final),2015
414219,2015-05-17T20:10:00Z,2015-05-17,R,Final,Washington Nationals,San Diego Padres,120,135,N,1,Ian Kennedy,Stephen Strasburg,"Kennedy struggled in his last start against the Mariners, allowing four runs in the first inning, as he fell behind batters early and often. He allowed two home runs and five runs overall in 4 2/3 innings and also walked three.","Strasburg allowed eight runs in 3 1/3 innings last time out against the D-backs. He said the poor performance was caused by poor pitch selection and bad mechanics that stemmed from an ankle injury in Spring Training, but he said he's fine now.",10,5,9,Bottom,2680,Petco Park,[],WSH wins 3-1,Washington Nationals,San Diego Padres,Stephen Strasburg,Ian Kennedy,,2015-05-17 - Washington Nationals (10) @ San Diego Padres (5) (Final),2015
414235,2015-05-19T23:05:00Z,2015-05-19,R,Final,New York Yankees,Washington Nationals,147,120,N,1,Gio Gonzalez,Nathan Eovaldi,"Gonzalez struggled in his last start, going five innings and allowing five runs on nine hits. He will face the Yankees for the seventh time in his career. He is 1-5 with a 6.75 ERA against them.","The Yanks thought Eovaldi deserved better in his last effort, saddled with the loss after permitting four late runs in 7 1/3 innings to the Rays. Tampa Bay's scoring all occurred in Eovaldi's last two innings of work.",6,8,10,Bottom,3309,Nationals Park,['MLBN'],WSH leads 1-0,Washington Nationals,New York Yankees,Matt Grace,Andrew Miller,,2015-05-19 - New York Yankees (6) @ Washington Nationals (8) (Final),2015
414250,2015-05-20T23:05:00Z,2015-05-20,R,Final,New York Yankees,Washington Nationals,147,120,N,1,Jordan Zimmermann,Adam Warren,"Zimmermann won his third game of the season in his previous start after pitching six scoreless innings, allowing six hits and striking out six as the Nationals pounded the Padres, 10-0.","Warren took the loss in his last outing, despite working a career-high seven innings against the Rays. It was the first quality start of Warren's career, as he permitted three runs and seven hits with seven strikeouts.",2,3,9,Top,3309,Nationals Park,[],WSH wins 2-0,Washington Nationals,New York Yankees,Jordan Zimmermann,Adam Warren,Drew Storen,2015-05-20 - New York Yankees (2) @ Washington Nationals (3) (Final),2015
414278,2015-05-22T23:05:00Z,2015-05-22,R,Final,Philadelphia Phillies,Washington Nationals,143,120,N,1,Max Scherzer,Sean O'Sullivan,"Scherzer continues to be the pitcher the Nationals hoped they were getting in the offseason. He's won his last three starts and is coming off of a seven-inning, four-hit scoreless performance against the San Diego Padres.","O'Sullivan picked up his first win since May 12, 2011, when he pitched six scoreless innings Sunday against Arizona. He allowed five hits, walked two and struck out four.",1,2,9,Top,3309,Nationals Park,[],WSH leads 1-0,Washington Nationals,Philadelphia Phillies,Max Scherzer,Sean O'Sullivan,Drew Storen,2015-05-22 - Philadelphia Phillies (1) @ Washington Nationals (2) (Final),2015
414293,2015-05-23T20:05:00Z,2015-05-23,R,Final,Philadelphia Phillies,Washington Nationals,143,120,N,1,Stephen Strasburg,Cole Hamels,Strasburg's last outing was a slight improvement on his rough 2015. His five innings of three-run ball was the first time he completed five innings in May. He has thrown at least six full innings twice this year.,"Hamels continues to roll. He is 4-1 with a 2.45 ERA in his last six starts, allowing just one home run in 40 1/3 innings. Hamels is 11-0 in 17 starts since last season, when the Phillies score three or more runs for him.",8,1,9,Bottom,3309,Nationals Park,[],Series tied 1-1,Philadelphia Phillies,Washington Nationals,Cole Hamels,Stephen Strasburg,,2015-05-23 - Philadelphia Phillies (8) @ Washington Nationals (1) (Final),2015
