game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON,losing_Team
3496,2000-04-04T02:05:00Z,2000-04-03,R,Final,Detroit Tigers,Oakland Athletics,116,133,N,1,,,,,7,4,9,Bottom,10,Network Associates Coliseum,[],DET leads 1-0,Detroit Tigers,Oakland Athletics,Hideo Nomo,Kevin Appier,Todd Jones,2000-04-03 - Detroit Tigers (7) @ Oakland Athletics (4) (Final),2000,
3293,2000-04-05T02:05:00Z,2000-04-04,R,Final,Detroit Tigers,Oakland Athletics,116,133,N,1,,,,,1,3,9,Top,10,Network Associates Coliseum,[],Series tied 1-1,Oakland Athletics,Detroit Tigers,Tim Hudson,C.J. Nitkowski,Jason Isringhausen,2000-04-04 - Detroit Tigers (1) @ Oakland Athletics (3) (Final),2000,
3294,2000-04-05T19:35:00Z,2000-04-05,R,Final,Detroit Tigers,Oakland Athletics,116,133,N,1,,,,,2,8,9,Top,10,Network Associates Coliseum,[],OAK wins 2-1,Oakland Athletics,Detroit Tigers,Omar Olivares,Brian Moehler,,2000-04-05 - Detroit Tigers (2) @ Oakland Athletics (8) (Final),2000,
3346,2000-04-08T02:05:00Z,2000-04-07,R,Final,Chicago White Sox,Oakland Athletics,145,133,N,1,,,,,7,6,9,Bottom,10,Network Associates Coliseum,[],CWS leads 1-0,Chicago White Sox,Oakland Athletics,Scott Eyre,Mike Magnante,Keith Foulke,2000-04-07 - Chicago White Sox (7) @ Oakland Athletics (6) (Final),2000,
3414,2000-04-08T20:05:00Z,2000-04-08,R,Final,Chicago White Sox,Oakland Athletics,145,133,N,1,,,,,7,3,9,Bottom,10,Network Associates Coliseum,[],CWS wins 2-0,Chicago White Sox,Oakland Athletics,Mike Sirotka,Ron Mahay,,2000-04-08 - Chicago White Sox (7) @ Oakland Athletics (3) (Final),2000,
3298,2000-04-09T20:05:00Z,2000-04-09,R,Final,Chicago White Sox,Oakland Athletics,145,133,N,1,,,,,2,14,9,Top,10,Network Associates Coliseum,[],CWS wins 2-1,Oakland Athletics,Chicago White Sox,Kevin Appier,Kip Wells,,2000-04-09 - Chicago White Sox (2) @ Oakland Athletics (14) (Final),2000,
5180,2000-04-11T02:05:00Z,2000-04-10,R,Final,Cleveland Indians,Oakland Athletics,114,133,N,1,,,,,9,4,9,Bottom,10,Network Associates Coliseum,[],CLE leads 1-0,Cleveland Indians,Oakland Athletics,Scott Kamieniecki,Jeff Tam,,2000-04-10 - Cleveland Indians (9) @ Oakland Athletics (4) (Final),2000,
5182,2000-04-12T02:05:00Z,2000-04-11,R,Final,Cleveland Indians,Oakland Athletics,114,133,N,1,,,,,5,1,9,Bottom,10,Network Associates Coliseum,[],CLE wins 2-0,Cleveland Indians,Oakland Athletics,Charles Nagy,Omar Olivares,,2000-04-11 - Cleveland Indians (5) @ Oakland Athletics (1) (Final),2000,
4979,2000-04-12T19:35:00Z,2000-04-12,R,Final,Cleveland Indians,Oakland Athletics,114,133,N,1,,,,,5,0,9,Bottom,10,Network Associates Coliseum,[],CLE wins 3-0,Cleveland Indians,Oakland Athletics,Jaret Wright,Gil Heredia,,2000-04-12 - Cleveland Indians (5) @ Oakland Athletics (0) (Final),2000,
5204,2000-04-14T22:05:00Z,2000-04-14,R,Final,Oakland Athletics,Boston Red Sox,133,111,N,1,,,,,13,6,9,Bottom,3,Fenway Park,[],OAK leads 1-0,Oakland Athletics,Boston Red Sox,Kevin Appier,Brian Rose,,2000-04-14 - Oakland Athletics (13) @ Boston Red Sox (6) (Final),2000,
3424,2000-04-15T17:05:00Z,2000-04-15,R,Final,Oakland Athletics,Boston Red Sox,133,111,N,1,,,,,2,14,9,Top,3,Fenway Park,[],Series tied 1-1,Boston Red Sox,Oakland Athletics,Pedro Martínez,Tim Hudson,,2000-04-15 - Oakland Athletics (2) @ Boston Red Sox (14) (Final),2000,
3511,2000-04-16T17:05:00Z,2000-04-16,R,Final,Oakland Athletics,Boston Red Sox,133,111,N,1,,,,,4,5,9,Bottom,3,Fenway Park,[],BOS leads 2-1,Boston Red Sox,Oakland Athletics,Derek Lowe,T.J. Mathews,,2000-04-16 - Oakland Athletics (4) @ Boston Red Sox (5) (Final),2000,
3305,2000-04-17T15:05:00Z,2000-04-17,R,Final,Oakland Athletics,Boston Red Sox,133,111,N,1,,,,,1,0,9,Bottom,3,Fenway Park,[],Series tied 2-2,Oakland Athletics,Boston Red Sox,Gil Heredia,Jeff Fassero,Jason Isringhausen,2000-04-17 - Oakland Athletics (1) @ Boston Red Sox (0) (Final),2000,
3309,2000-04-18T23:05:00Z,2000-04-18,R,Final,Oakland Athletics,Cleveland Indians,133,114,N,1,,,,,8,5,9,Bottom,5,Jacobs Field,[],OAK leads 1-0,Oakland Athletics,Cleveland Indians,Mark Mulder,Charles Nagy,Jason Isringhausen,2000-04-18 - Oakland Athletics (8) @ Cleveland Indians (5) (Final),2000,
4993,2000-04-19T23:05:00Z,2000-04-19,R,Final,Oakland Athletics,Cleveland Indians,133,114,N,1,,,,,10,5,9,Bottom,5,Jacobs Field,[],OAK wins 2-0,Oakland Athletics,Cleveland Indians,Kevin Appier,Jaret Wright,,2000-04-19 - Oakland Athletics (10) @ Cleveland Indians (5) (Final),2000,
5041,2000-04-20T23:05:00Z,2000-04-20,R,Final,Oakland Athletics,Cleveland Indians,133,114,N,1,,,,,5,9,9,Top,5,Jacobs Field,[],OAK wins 2-1,Cleveland Indians,Oakland Athletics,Dave Burba,Tim Hudson,,2000-04-20 - Oakland Athletics (5) @ Cleveland Indians (9) (Final),2000,
3458,2000-04-22T02:05:00Z,2000-04-21,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,,,,,11,9,9,Bottom,10,Network Associates Coliseum,[],BAL leads 1-0,Baltimore Orioles,Oakland Athletics,Sidney Ponson,Omar Olivares,Mike Timlin,2000-04-21 - Baltimore Orioles (11) @ Oakland Athletics (9) (Final),2000,
3461,2000-04-22T20:05:00Z,2000-04-22,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,,,,,4,3,9,Bottom,10,Network Associates Coliseum,[],BAL wins 2-0,Baltimore Orioles,Oakland Athletics,Jose Mercedes,Gil Heredia,Buddy Groom,2000-04-22 - Baltimore Orioles (4) @ Oakland Athletics (3) (Final),2000,
3316,2000-04-24T00:05:00Z,2000-04-23,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,,,,,2,3,11,Bottom,10,Network Associates Coliseum,[],BAL wins 2-1,Oakland Athletics,Baltimore Orioles,Jason Isringhausen,Tim Worrell,,2000-04-23 - Baltimore Orioles (2) @ Oakland Athletics (3) (Final),2000,
3366,2000-04-25T02:05:00Z,2000-04-24,R,Final,Toronto Blue Jays,Oakland Athletics,141,133,N,1,,,,,3,2,9,Bottom,10,Network Associates Coliseum,[],TOR leads 1-0,Toronto Blue Jays,Oakland Athletics,David Wells,Kevin Appier,Billy Koch,2000-04-24 - Toronto Blue Jays (3) @ Oakland Athletics (2) (Final),2000,
5049,2000-04-26T02:05:00Z,2000-04-25,R,Final,Toronto Blue Jays,Oakland Athletics,141,133,N,1,,,,,2,11,9,Top,10,Network Associates Coliseum,[],Series tied 1-1,Oakland Athletics,Toronto Blue Jays,Tim Hudson,Roy Halladay,,2000-04-25 - Toronto Blue Jays (2) @ Oakland Athletics (11) (Final),2000,
5161,2000-04-27T02:05:00Z,2000-04-26,R,Final,Toronto Blue Jays,Oakland Athletics,141,133,N,1,,,,,4,2,9,Bottom,10,Network Associates Coliseum,[],TOR wins 2-1,Toronto Blue Jays,Oakland Athletics,Chris Carpenter,Omar Olivares,Billy Koch,2000-04-26 - Toronto Blue Jays (4) @ Oakland Athletics (2) (Final),2000,
5280,2000-04-29T00:05:00Z,2000-04-28,R,Final,Oakland Athletics,Minnesota Twins,133,142,N,1,,,,,5,2,9,Bottom,8,Hubert H. Humphrey Metrodome,[],OAK leads 1-0,Oakland Athletics,Minnesota Twins,Gil Heredia,Brad Radke,Jason Isringhausen,2000-04-28 - Oakland Athletics (5) @ Minnesota Twins (2) (Final),2000,
5009,2000-04-29T23:05:00Z,2000-04-29,R,Final,Oakland Athletics,Minnesota Twins,133,142,N,1,,,,,6,2,10,Bottom,8,Hubert H. Humphrey Metrodome,[],OAK wins 2-0,Oakland Athletics,Minnesota Twins,T.J. Mathews,Eddie Guardado,,2000-04-29 - Oakland Athletics (6) @ Minnesota Twins (2) (Final),2000,
5126,2000-04-30T18:05:00Z,2000-04-30,R,Final,Oakland Athletics,Minnesota Twins,133,142,N,1,,,,,8,2,9,Bottom,8,Hubert H. Humphrey Metrodome,[],OAK wins 3-0,Oakland Athletics,Minnesota Twins,Tim Hudson,Sean Bergman,,2000-04-30 - Oakland Athletics (8) @ Minnesota Twins (2) (Final),2000,
3438,2000-05-02T00:05:00Z,2000-05-01,R,Final,Oakland Athletics,Kansas City Royals,133,118,N,1,,,,,7,5,9,Bottom,7,Kauffman Stadium,[],OAK leads 1-0,Oakland Athletics,Kansas City Royals,Omar Olivares,Dan Reichert,Jason Isringhausen,2000-05-01 - Oakland Athletics (7) @ Kansas City Royals (5) (Final),2000,
3465,2000-05-03T00:05:00Z,2000-05-02,R,Final,Oakland Athletics,Kansas City Royals,133,118,N,1,,,,,7,8,10,Bottom,7,Kauffman Stadium,[],Series tied 1-1,Kansas City Royals,Oakland Athletics,Jason Rakers,Jason Isringhausen,,2000-05-02 - Oakland Athletics (7) @ Kansas City Royals (8) (Final),2000,
3581,2000-05-04T00:05:00Z,2000-05-03,R,Final,Oakland Athletics,Kansas City Royals,133,118,N,1,,,,,14,5,9,Bottom,7,Kauffman Stadium,[],OAK wins 2-1,Oakland Athletics,Kansas City Royals,Gil Heredia,Jeff Suppan,,2000-05-03 - Oakland Athletics (14) @ Kansas City Royals (5) (Final),2000,
5136,2000-05-06T00:05:00Z,2000-05-05,R,Final,Oakland Athletics,Texas Rangers,133,140,N,1,,,,,16,17,9,Bottom,13,The Ballpark at Arlington,[],TEX leads 1-0,Texas Rangers,Oakland Athletics,John Wetteland,Jeff Tam,,2000-05-05 - Oakland Athletics (16) @ Texas Rangers (17) (Final),2000,
5171,2000-05-07T00:05:00Z,2000-05-06,R,Final,Oakland Athletics,Texas Rangers,133,140,N,1,,,,,10,11,9,Bottom,13,The Ballpark at Arlington,[],TEX wins 2-0,Texas Rangers,Oakland Athletics,John Wetteland,Jason Isringhausen,,2000-05-06 - Oakland Athletics (10) @ Texas Rangers (11) (Final),2000,
3445,2000-05-07T19:05:00Z,2000-05-07,R,Final,Oakland Athletics,Texas Rangers,133,140,N,1,,,,,7,6,9,Bottom,13,The Ballpark at Arlington,[],TEX wins 2-1,Oakland Athletics,Texas Rangers,Omar Olivares,Doug Davis,Doug Jones,2000-05-07 - Oakland Athletics (7) @ Texas Rangers (6) (Final),2000,
3476,2000-05-09T02:05:00Z,2000-05-08,R,Final,Oakland Athletics,Anaheim Angels,133,108,N,1,,,,,8,9,9,Top,1,Edison International Field,[],ANA leads 1-0,Anaheim Angels,Oakland Athletics,Mark Petkovsek,T.J. Mathews,Troy Percival,2000-05-08 - Oakland Athletics (8) @ Anaheim Angels (9) (Final),2000,
3595,2000-05-10T02:05:00Z,2000-05-09,R,Final,Oakland Athletics,Anaheim Angels,133,108,N,1,,,,,5,2,9,Bottom,1,Edison International Field,[],Series tied 1-1,Oakland Athletics,Anaheim Angels,Gil Heredia,Ken Hill,Jason Isringhausen,2000-05-09 - Oakland Athletics (5) @ Anaheim Angels (2) (Final),2000,
3393,2000-05-11T02:05:00Z,2000-05-10,R,Final,Oakland Athletics,Anaheim Angels,133,108,N,1,,,,,7,4,9,Bottom,1,Edison International Field,[],OAK wins 2-1,Oakland Athletics,Anaheim Angels,Jason Isringhausen,Mark Petkovsek,,2000-05-10 - Oakland Athletics (7) @ Anaheim Angels (4) (Final),2000,
5347,2000-05-12T02:05:00Z,2000-05-11,R,Final,Seattle Mariners,Oakland Athletics,136,133,N,1,,,,,6,7,9,Top,10,Network Associates Coliseum,[],OAK leads 1-0,Oakland Athletics,Seattle Mariners,Tim Hudson,Gil Meche,Jason Isringhausen,2000-05-11 - Seattle Mariners (6) @ Oakland Athletics (7) (Final),2000,
5147,2000-05-13T02:05:00Z,2000-05-12,R,Final,Seattle Mariners,Oakland Athletics,136,133,N,1,,,,,7,9,9,Bottom,10,Network Associates Coliseum,[],OAK leads 2-0,Oakland Athletics,Seattle Mariners,T.J. Mathews,Kazuhiro Sasaki,,2000-05-12 - Seattle Mariners (7) @ Oakland Athletics (9) (Final),2000,
3451,2000-05-13T20:05:00Z,2000-05-13,R,Final,Seattle Mariners,Oakland Athletics,136,133,N,1,,,,,6,4,9,Bottom,10,Network Associates Coliseum,[],OAK leads 2-1,Seattle Mariners,Oakland Athletics,Brett Tomko,Kevin Appier,Jose Mesa,2000-05-13 - Seattle Mariners (6) @ Oakland Athletics (4) (Final),2000,
3482,2000-05-14T20:05:00Z,2000-05-14,R,Final,Seattle Mariners,Oakland Athletics,136,133,N,1,,,,,2,7,9,Top,10,Network Associates Coliseum,[],OAK wins 3-1,Oakland Athletics,Seattle Mariners,Gil Heredia,Paul Abbott,,2000-05-14 - Seattle Mariners (2) @ Oakland Athletics (7) (Final),2000,
5360,2000-05-16T02:05:00Z,2000-05-15,R,Final,Kansas City Royals,Oakland Athletics,118,133,N,1,,,,,3,6,9,Top,10,Network Associates Coliseum,[],OAK leads 1-0,Oakland Athletics,Kansas City Royals,Mark Mulder,Chris Fussell,Jason Isringhausen,2000-05-15 - Kansas City Royals (3) @ Oakland Athletics (6) (Final),2000,
3485,2000-05-16T19:35:00Z,2000-05-16,R,Final,Kansas City Royals,Oakland Athletics,118,133,N,1,,,,,8,7,9,Bottom,10,Network Associates Coliseum,[],Series tied 1-1,Kansas City Royals,Oakland Athletics,Dan Reichert,Doug Jones,Jerry Spradlin,2000-05-16 - Kansas City Royals (8) @ Oakland Athletics (7) (Final),2000,
3604,2000-05-17T19:35:00Z,2000-05-17,R,Final,Kansas City Royals,Oakland Athletics,118,133,N,1,,,,,4,3,9,Bottom,10,Network Associates Coliseum,[],KC wins 2-1,Kansas City Royals,Oakland Athletics,Miguel Batista,Omar Olivares,Jerry Spradlin,2000-05-17 - Kansas City Royals (4) @ Oakland Athletics (3) (Final),2000,
3522,2000-05-19T02:05:00Z,2000-05-18,R,Final,Minnesota Twins,Oakland Athletics,142,133,N,1,,,,,10,5,9,Bottom,10,Network Associates Coliseum,[],MIN leads 1-0,Minnesota Twins,Oakland Athletics,Mark Redman,Luis Vizcaino,,2000-05-18 - Minnesota Twins (10) @ Oakland Athletics (5) (Final),2000,
3568,2000-05-20T02:05:00Z,2000-05-19,R,Final,Minnesota Twins,Oakland Athletics,142,133,N,1,,,,,3,2,9,Bottom,10,Network Associates Coliseum,[],MIN leads 2-0,Minnesota Twins,Oakland Athletics,Brad Radke,Gil Heredia,,2000-05-19 - Minnesota Twins (3) @ Oakland Athletics (2) (Final),2000,
3569,2000-05-20T20:05:00Z,2000-05-20,R,Final,Minnesota Twins,Oakland Athletics,142,133,N,1,,,,,3,0,9,Bottom,10,Network Associates Coliseum,[],MIN wins 3-0,Minnesota Twins,Oakland Athletics,Eric Milton,Mark Mulder,Eddie Guardado,2000-05-20 - Minnesota Twins (3) @ Oakland Athletics (0) (Final),2000,
3637,2000-05-21T20:05:00Z,2000-05-21,R,Final,Minnesota Twins,Oakland Athletics,142,133,N,1,,,,,4,13,9,Top,10,Network Associates Coliseum,[],MIN wins 3-1,Oakland Athletics,Minnesota Twins,Tim Hudson,Sean Bergman,,2000-05-21 - Minnesota Twins (4) @ Oakland Athletics (13) (Final),2000,
3641,2000-05-23T23:15:00Z,2000-05-23,R,Final,Oakland Athletics,Tampa Bay Devil Rays,133,139,N,1,,,,,4,6,9,Top,12,Tropicana Field,[],TB leads 1-0,Tampa Bay Devil Rays,Oakland Athletics,Bryan Rekar,Omar Olivares,Roberto Hernandez,2000-05-23 - Oakland Athletics (4) @ Tampa Bay Devil Rays (6) (Final),2000,
5445,2000-05-24T23:15:00Z,2000-05-24,R,Final,Oakland Athletics,Tampa Bay Devil Rays,133,139,N,1,,,,,9,2,9,Bottom,12,Tropicana Field,[],Series tied 1-1,Oakland Athletics,Tampa Bay Devil Rays,Kevin Appier,Dwight Gooden,Jeff Tam,2000-05-24 - Oakland Athletics (9) @ Tampa Bay Devil Rays (2) (Final),2000,
3474,2000-05-25T23:15:00Z,2000-05-25,R,Final,Oakland Athletics,Tampa Bay Devil Rays,133,139,N,1,,,,,6,3,9,Bottom,12,Tropicana Field,[],OAK wins 2-1,Oakland Athletics,Tampa Bay Devil Rays,Gil Heredia,Esteban Yan,Jason Isringhausen,2000-05-25 - Oakland Athletics (6) @ Tampa Bay Devil Rays (3) (Final),2000,
5261,2000-05-26T23:05:00Z,2000-05-26,R,Final,Oakland Athletics,Baltimore Orioles,133,110,N,1,,,,,3,8,9,Top,2,Oriole Park at Camden Yards,[],BAL leads 1-0,Baltimore Orioles,Oakland Athletics,Scott Erickson,Mark Mulder,,2000-05-26 - Oakland Athletics (3) @ Baltimore Orioles (8) (Final),2000,
5311,2000-05-27T23:05:00Z,2000-05-27,R,Final,Oakland Athletics,Baltimore Orioles,133,110,N,1,,,,,4,0,9,Bottom,2,Oriole Park at Camden Yards,[],Series tied 1-1,Oakland Athletics,Baltimore Orioles,Tim Hudson,Jason Johnson,,2000-05-27 - Oakland Athletics (4) @ Baltimore Orioles (0) (Final),2000,
5897,2000-05-28T17:35:00Z,2000-05-28,R,Postponed,Oakland Athletics,Baltimore Orioles,133,110,N,1,,,,,0,0,,,2,Oriole Park at Camden Yards,[],OAK leads 2-1,,,,,,2000-05-28 - Oakland Athletics @ Baltimore Orioles (Postponed),2000,
5380,2000-05-29T17:05:00Z,2000-05-29,R,Final,Oakland Athletics,New York Yankees,133,147,N,1,,,,,1,4,9,Top,9,Yankee Stadium I,[],NYY leads 1-0,New York Yankees,Oakland Athletics,Andy Pettitte,Omar Olivares,,2000-05-29 - Oakland Athletics (1) @ New York Yankees (4) (Final),2000,
5268,2000-05-30T23:05:00Z,2000-05-30,R,Final,Oakland Athletics,New York Yankees,133,147,N,1,,,,,7,4,9,Bottom,9,Yankee Stadium I,[],Series tied 1-1,Oakland Athletics,New York Yankees,Kevin Appier,Ramiro Mendoza,Jason Isringhausen,2000-05-30 - Oakland Athletics (7) @ New York Yankees (4) (Final),2000,
3493,2000-05-31T23:05:00Z,2000-05-31,R,Final,Oakland Athletics,New York Yankees,133,147,N,1,,,,,8,7,9,Bottom,9,Yankee Stadium I,[],OAK wins 2-1,Oakland Athletics,New York Yankees,Gil Heredia,David Cone,Jason Isringhausen,2000-05-31 - Oakland Athletics (8) @ New York Yankees (7) (Final),2000,
4625,2000-06-03T01:05:00Z,2000-06-02,R,Final,San Francisco Giants,Oakland Athletics,137,133,N,1,,,,,4,5,9,Top,10,Network Associates Coliseum,[],OAK leads 1-0,Oakland Athletics,San Francisco Giants,Mark Mulder,Russ Ortiz,Jason Isringhausen,2000-06-02 - San Francisco Giants (4) @ Oakland Athletics (5) (Final),2000,
4653,2000-06-03T20:05:00Z,2000-06-03,R,Final,San Francisco Giants,Oakland Athletics,137,133,N,1,,,,,7,9,9,Top,10,Network Associates Coliseum,[],OAK wins 2-0,Oakland Athletics,San Francisco Giants,Doug Jones,Alan Embree,Jason Isringhausen,2000-06-03 - San Francisco Giants (7) @ Oakland Athletics (9) (Final),2000,
4853,2000-06-04T20:05:00Z,2000-06-04,R,Final,San Francisco Giants,Oakland Athletics,137,133,N,1,,,,,18,2,9,Bottom,10,Network Associates Coliseum,[],OAK wins 2-1,San Francisco Giants,Oakland Athletics,Shawn Estes,Omar Olivares,,2000-06-04 - San Francisco Giants (18) @ Oakland Athletics (2) (Final),2000,
4632,2000-06-06T02:05:00Z,2000-06-05,R,Final,San Diego Padres,Oakland Athletics,135,133,N,1,,,,,2,3,10,Bottom,10,Network Associates Coliseum,[],OAK leads 1-0,Oakland Athletics,San Diego Padres,Jason Isringhausen,Carlos Almánzar,,2000-06-05 - San Diego Padres (2) @ Oakland Athletics (3) (Final),2000,
4727,2000-06-07T02:05:00Z,2000-06-06,R,Final,San Diego Padres,Oakland Athletics,135,133,N,1,,,,,4,5,9,Top,10,Network Associates Coliseum,[],OAK wins 2-0,Oakland Athletics,San Diego Padres,Gil Heredia,Rodrigo Lopez,Jason Isringhausen,2000-06-06 - San Diego Padres (4) @ Oakland Athletics (5) (Final),2000,
4730,2000-06-07T19:35:00Z,2000-06-07,R,Final,San Diego Padres,Oakland Athletics,135,133,N,1,,,,,4,10,9,Top,10,Network Associates Coliseum,[],OAK wins 3-0,Oakland Athletics,San Diego Padres,Scott Service,Matt Clement,Doug Jones,2000-06-07 - San Diego Padres (4) @ Oakland Athletics (10) (Final),2000,
5480,2000-06-10T02:10:00Z,2000-06-09,R,Final,Oakland Athletics,Los Angeles Dodgers,133,119,N,1,,,,,3,1,9,Bottom,22,Dodger Stadium,[],OAK leads 1-0,Oakland Athletics,Los Angeles Dodgers,Jeff Tam,Antonio Osuna,Jason Isringhausen,2000-06-09 - Oakland Athletics (3) @ Los Angeles Dodgers (1) (Final),2000,
4846,2000-06-11T02:10:00Z,2000-06-10,R,Final,Oakland Athletics,Los Angeles Dodgers,133,119,N,1,,,,,2,7,9,Top,22,Dodger Stadium,[],Series tied 1-1,Los Angeles Dodgers,Oakland Athletics,Kevin Brown,Omar Olivares,,2000-06-10 - Oakland Athletics (2) @ Los Angeles Dodgers (7) (Final),2000,
5336,2000-06-11T20:10:00Z,2000-06-11,R,Final,Oakland Athletics,Los Angeles Dodgers,133,119,N,1,,,,,6,0,9,Bottom,22,Dodger Stadium,[],OAK wins 2-1,Oakland Athletics,Los Angeles Dodgers,Kevin Appier,Eric Gagne,,2000-06-11 - Oakland Athletics (6) @ Los Angeles Dodgers (0) (Final),2000,
3543,2000-06-13T00:05:00Z,2000-06-12,R,Final,Oakland Athletics,Minnesota Twins,133,142,N,1,,,,,2,7,9,Top,8,Hubert H. Humphrey Metrodome,[],MIN leads 1-0,Minnesota Twins,Oakland Athletics,Eric Milton,Gil Heredia,,2000-06-12 - Oakland Athletics (2) @ Minnesota Twins (7) (Final),2000,
3613,2000-06-14T00:05:00Z,2000-06-13,R,Final,Oakland Athletics,Minnesota Twins,133,142,N,1,,,,,6,5,9,Bottom,8,Hubert H. Humphrey Metrodome,[],Series tied 1-1,Oakland Athletics,Minnesota Twins,Mark Mulder,Joe Mays,Jason Isringhausen,2000-06-13 - Oakland Athletics (6) @ Minnesota Twins (5) (Final),2000,
5494,2000-06-15T00:05:00Z,2000-06-14,R,Final,Oakland Athletics,Minnesota Twins,133,142,N,1,,,,,9,6,9,Bottom,8,Hubert H. Humphrey Metrodome,[],OAK wins 2-1,Oakland Athletics,Minnesota Twins,Tim Hudson,Sean Bergman,,2000-06-14 - Oakland Athletics (9) @ Minnesota Twins (6) (Final),2000,
3498,2000-06-17T00:05:00Z,2000-06-16,R,Final,Oakland Athletics,Kansas City Royals,133,118,N,1,,,,,8,3,9,Bottom,7,Kauffman Stadium,[],OAK leads 1-0,Oakland Athletics,Kansas City Royals,Doug Jones,Dan Reichert,Jeff Tam,2000-06-16 - Oakland Athletics (8) @ Kansas City Royals (3) (Final),2000,
5488,2000-06-18T00:05:00Z,2000-06-17,R,Final,Oakland Athletics,Kansas City Royals,133,118,N,1,,,,,10,4,9,Bottom,7,Kauffman Stadium,[],OAK wins 2-0,Oakland Athletics,Kansas City Royals,Kevin Appier,Jay Witasick,,2000-06-17 - Oakland Athletics (10) @ Kansas City Royals (4) (Final),2000,
3547,2000-06-18T18:05:00Z,2000-06-18,R,Final,Oakland Athletics,Kansas City Royals,133,118,N,1,,,,,21,3,9,Bottom,7,Kauffman Stadium,[],OAK wins 3-0,Oakland Athletics,Kansas City Royals,Gil Heredia,Jeff D'Amico,,2000-06-18 - Oakland Athletics (21) @ Kansas City Royals (3) (Final),2000,
3550,2000-06-20T02:05:00Z,2000-06-19,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,,,,,12,13,10,Bottom,10,Network Associates Coliseum,[],OAK leads 1-0,Oakland Athletics,Baltimore Orioles,Jeff Tam,Mike Timlin,,2000-06-19 - Baltimore Orioles (12) @ Oakland Athletics (13) (Final),2000,
3617,2000-06-20T19:35:00Z,2000-06-20,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,,,,,5,8,9,Top,10,Network Associates Coliseum,[],OAK wins 2-0,Oakland Athletics,Baltimore Orioles,Tim Hudson,Sidney Ponson,Jason Isringhausen,2000-06-20 - Baltimore Orioles (5) @ Oakland Athletics (8) (Final),2000,
3707,2000-06-22T02:05:00Z,2000-06-21,R,Final,Baltimore Orioles,Oakland Athletics,110,133,N,1,,,,,3,10,9,Top,10,Network Associates Coliseum,[],OAK wins 3-0,Oakland Athletics,Baltimore Orioles,Ariel Prieto,Mike Mussina,,2000-06-21 - Baltimore Orioles (3) @ Oakland Athletics (10) (Final),2000,
5419,2000-06-24T02:05:00Z,2000-06-23,R,Final,Kansas City Royals,Oakland Athletics,118,133,N,1,,,,,6,10,9,Top,10,Network Associates Coliseum,[],OAK leads 1-0,Oakland Athletics,Kansas City Royals,Kevin Appier,Chad Durbin,,2000-06-23 - Kansas City Royals (6) @ Oakland Athletics (10) (Final),2000,
3552,2000-06-24T20:05:00Z,2000-06-24,R,Final,Kansas City Royals,Oakland Athletics,118,133,N,1,,,,,8,3,9,Bottom,10,Network Associates Coliseum,[],Series tied 1-1,Kansas City Royals,Oakland Athletics,Ricky Bottalico,Gil Heredia,,2000-06-24 - Kansas City Royals (8) @ Oakland Athletics (3) (Final),2000,
5440,2000-06-25T20:05:00Z,2000-06-25,R,Final,Kansas City Royals,Oakland Athletics,118,133,N,1,,,,,3,4,9,Top,10,Network Associates Coliseum,[],OAK wins 2-1,Oakland Athletics,Kansas City Royals,Mark Mulder,Jeff Suppan,Jason Isringhausen,2000-06-25 - Kansas City Royals (3) @ Oakland Athletics (4) (Final),2000,
3629,2000-06-28T02:05:00Z,2000-06-27,R,Final,Texas Rangers,Oakland Athletics,140,133,N,1,,,,,6,7,9,Top,10,Network Associates Coliseum,[],OAK leads 1-0,Oakland Athletics,Texas Rangers,Tim Hudson,Matt Perisho,Jason Isringhausen,2000-06-27 - Texas Rangers (6) @ Oakland Athletics (7) (Final),2000,
3514,2000-06-29T02:05:00Z,2000-06-28,R,Final,Texas Rangers,Oakland Athletics,140,133,N,1,,,,,5,3,9,Bottom,10,Network Associates Coliseum,[],Series tied 1-1,Texas Rangers,Oakland Athletics,Rick Helling,Kevin Appier,John Wetteland,2000-06-28 - Texas Rangers (5) @ Oakland Athletics (3) (Final),2000,
3516,2000-06-29T19:35:00Z,2000-06-29,R,Final,Texas Rangers,Oakland Athletics,140,133,N,1,,,,,3,1,9,Bottom,10,Network Associates Coliseum,[],TEX wins 2-1,Texas Rangers,Oakland Athletics,Esteban Loaiza,Gil Heredia,John Wetteland,2000-06-29 - Texas Rangers (3) @ Oakland Athletics (1) (Final),2000,
5456,2000-07-01T02:05:00Z,2000-06-30,R,Final,Oakland Athletics,Anaheim Angels,133,108,N,1,,,,,0,7,9,Top,1,Edison International Field,[],ANA leads 1-0,Anaheim Angels,Oakland Athletics,Brian Cooper,Mark Mulder,,2000-06-30 - Oakland Athletics (0) @ Anaheim Angels (7) (Final),2000,
