game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON
332263,2012-03-13T17:10:00Z,2012-03-13,S,Final,St. Louis Cardinals,New York Mets,138,121,N,1,Mike Pelfrey,Adam Wainwright,,,7,1,9,Bottom,2856,Digital Domain Park,"['MLBN', 'MLB.TV']",STL wins Spring,St. Louis Cardinals,New York Mets,Adam Wainwright,Mike Pelfrey,,2012-03-13 - St. Louis Cardinals (7) @ New York Mets (1) (Final),2012
332278,2012-03-14T17:05:00Z,2012-03-14,S,Final,New York Mets,Detroit Tigers,121,116,N,1,Max Scherzer,Dillon Gee,,,6,7,10,Bottom,2511,Joker Marchant Stadium,"['ESPN', 'MLB.TV']",DET wins Spring,Detroit Tigers,New York Mets,Daniel Schlereth,Jack Egbert,,2012-03-14 - New York Mets (6) @ Detroit Tigers (7) (Final),2012
332291,2012-03-15T17:05:00Z,2012-03-15,S,Final,New York Mets,Miami Marlins,121,146,N,1,Josh Johnson,R.A. Dickey,,,1,3,9,Top,2520,Roger Dean Stadium,[],MIA wins Spring,Miami Marlins,New York Mets,Brad Hand,Fernando Cabrera,J.D. Martin,2012-03-15 - New York Mets (1) @ Miami Marlins (3) (Final),2012
332304,2012-03-16T17:10:00Z,2012-03-16,S,Final,Detroit Tigers,New York Mets,116,121,N,1,,Rick Porcello,,,9,0,9,Bottom,2856,Digital Domain Park,"['MLBN', 'MLB.TV']",DET wins Spring,Detroit Tigers,New York Mets,Rick Porcello,Johan Santana,,2012-03-16 - Detroit Tigers (9) @ New York Mets (0) (Final),2012
332316,2012-03-17T17:10:00Z,2012-03-17,S,Final,Atlanta Braves,New York Mets,144,121,N,1,Jonathon Niese,Kris Medlen,,,3,2,9,Bottom,2856,Digital Domain Park,"['MLBN (delay)', 'MLB.TV']",ATL wins Spring,Atlanta Braves,New York Mets,Sean Gilmartin,Ramon E Ramirez,Todd Redmond,2012-03-17 - Atlanta Braves (3) @ New York Mets (2) (Final),2012
332345,2012-03-18T17:05:00Z,2012-03-18,S,Final,New York Mets,Houston Astros,121,117,N,1,Livan Hernandez,Mike Pelfrey,,,5,9,9,Top,2514,Osceola County Stadium,[],HOU wins Spring,Houston Astros,New York Mets,Livan Hernandez,Mike Pelfrey,,2012-03-18 - New York Mets (5) @ Houston Astros (9) (Final),2012
332375,2012-03-20T22:10:00Z,2012-03-20,S,Final,Washington Nationals,New York Mets,120,121,N,1,Dillon Gee,Stephen Strasburg,,,0,2,9,Top,2856,Digital Domain Park,"['MLBN (delay)', 'MLB.TV']",NYM wins Spring,New York Mets,Washington Nationals,Dillon Gee,Stephen Strasburg,Bobby Parnell,2012-03-20 - Washington Nationals (0) @ New York Mets (2) (Final),2012
332382,2012-03-21T17:05:00Z,2012-03-21,S,Final,New York Mets,St. Louis Cardinals,121,138,N,1,Jake Westbrook,Johan Santana,,,1,2,9,Bottom,2520,Roger Dean Stadium,[],STL wins Spring,St. Louis Cardinals,New York Mets,Fernando Salas,Miguel Batista,,2012-03-21 - New York Mets (1) @ St. Louis Cardinals (2) (Final),2012
332390,2012-03-22T17:10:00Z,2012-03-22,S,Final,Houston Astros,New York Mets,117,121,N,1,R.A. Dickey,Wandy Rodriguez,,,2,8,9,Top,2856,Digital Domain Park,"['MLBN', 'MLB.TV']",NYM wins Spring,New York Mets,Houston Astros,R.A. Dickey,Wandy Rodriguez,,2012-03-22 - Houston Astros (2) @ New York Mets (8) (Final),2012
332410,2012-03-23T17:05:00Z,2012-03-23,S,Final,New York Mets,Atlanta Braves,121,144,N,1,Mike Minor,Jonathon Niese,,,4,9,9,Top,2504,Champion Stadium,[],ATL wins Spring,Atlanta Braves,New York Mets,Yohan Flande,Miguel Batista,,2012-03-23 - New York Mets (4) @ Atlanta Braves (9) (Final),2012
