date,mode,count,count_ma90
2023-01-22,Bus,611151,1099691.7727272727
2023-01-23,Bus,1281037,1107576.347826087
2023-01-24,Bus,1410676,1120205.5
2023-01-25,Bus,1342717,1129105.96
2023-01-26,Bus,1408545,1139853.6153846155
2023-01-27,Bus,1341589,1147325.2962962964
2023-01-28,Bus,861680,1137123.6785714286
2023-01-29,Bus,647923,1120254.6896551724
2023-01-30,Bus,1371537,1128630.7666666666
2023-01-31,Bus,1365926,1136285.4516129033
2023-02-01,Bus,1460146,1146406.09375
2023-02-02,Bus,1478477,1156468.8484848484
2023-02-03,Bus,1246821,1159126.2647058824
2023-02-04,Bus,598818,1143117.4571428571
2023-02-05,Bus,650623,1129437.0555555555
2023-02-06,Bus,1431232,1137593.6756756757
2023-02-07,Bus,1491417,1146904.8157894737
2023-02-08,Bus,1513135,1156295.3333333333
2023-02-09,Bus,1462622,1163953.5
2023-02-10,Bus,1422781,1170266.3658536586
2023-02-11,Bus,865782,1163016.738095238
2023-02-12,Bus,659496,1151306.953488372
2023-02-13,Bus,1381524,1156539.1590909092
2023-02-14,Bus,1480867,1163746.4444444445
2023-02-15,Bus,1499155,1171037.9347826086
2023-02-16,Bus,1461093,1177209.319148936
2023-02-17,Bus,1315466,1180089.6666666667
2023-02-18,Bus,822505,1172792.0204081633
2023-02-19,Bus,639980,1162135.78
2023-02-20,Bus,929439,1157573.0980392157
2023-02-21,Bus,1273578,1159803.9615384615
2023-02-22,Bus,1305744,1162557.5471698113
2023-02-23,Bus,1328927,1165638.462962963
2023-02-24,Bus,1246797,1167114.0727272728
2023-02-25,Bus,800947,1160575.375
2023-02-26,Bus,676041,1152074.7719298245
2023-02-27,Bus,1423292,1156750.9310344828
2023-02-28,Bus,1349173,1160012.3220338982
2023-03-01,Bus,1511792,1165875.3166666667
2023-03-02,Bus,1493623,1171248.2295081967
2023-03-03,Bus,1417670,1175222.7741935484
2023-03-04,Bus,870341,1170383.380952381
2023-03-05,Bus,712408,1163227.515625
2023-03-06,Bus,1460599,1167802.4615384615
2023-03-07,Bus,1490272,1172688.3636363635
2023-03-08,Bus,1514182,1177785.2835820895
2023-03-09,Bus,1515155,1182746.6029411764
2023-03-10,Bus,1408909,1186024.3188405796
2023-03-11,Bus,821990,1180823.8285714285
2023-03-12,Bus,686039,1173855.028169014
2023-03-13,Bus,1377045,1176677.111111111
2023-03-14,Bus,1360497,1179195.191780822
2023-03-15,Bus,1493605,1183443.972972973
2023-03-16,Bus,1522248,1187961.36
2023-03-17,Bus,1408472,1190862.8157894737
2023-03-18,Bus,921569,1187365.4935064935
2023-03-19,Bus,661736,1180626.6538461538
2023-03-20,Bus,1444823,1183970.9113924052
2023-03-21,Bus,1511670,1188067.15
2023-03-22,Bus,1509096,1192030.4691358025
2023-03-23,Bus,1466839,1195381.7926829269
2023-03-24,Bus,1420346,1198092.2048192772
2023-03-25,Bus,784068,1193163.3452380951
2023-03-26,Bus,724870,1187654.0117647059
2023-03-27,Bus,1426226,1190428.1046511629
2023-03-28,Bus,1490842,1193881.1379310344
2023-03-29,Bus,1521968,1197609.3977272727
2023-03-30,Bus,1486845,1200859.2359550563
2023-03-31,Bus,1423686,1203335.088888889
2023-04-01,Bus,842213,1207412.7222222222
2023-04-02,Bus,716880,1207161.3111111112
2023-04-03,Bus,1475017,1209451.3555555556
2023-04-04,Bus,1519740,1210876.8111111112
2023-04-05,Bus,1432322,1211472.6333333333
2023-04-06,Bus,1264311,1210858.3666666667
2023-04-07,Bus,1150222,1214672.1555555556
2023-04-08,Bus,882727,1217495.6555555556
2023-04-09,Bus,654259,1209724.7777777778
2023-04-10,Bus,1236634,1207770.2333333334
2023-04-11,Bus,1316710,1206601.3
2023-04-12,Bus,1311418,1206009.111111111
2023-04-13,Bus,1311906,1205633.088888889
2023-04-14,Bus,1294357,1211282.0333333334
2023-04-15,Bus,890050,1214271.0222222223
2023-04-16,Bus,728462,1212541.1333333333
2023-04-17,Bus,1438043,1212968.5777777778
2023-04-18,Bus,1526133,1213819.0555555555
2023-04-19,Bus,1530452,1216070.7
2023-04-20,Bus,1520258,1217593.7777777778
2023-04-21,Bus,1310737,1223010.4555555556
2023-04-22,Bus,893014,1226142.2666666666
2023-04-23,Bus,673668,1219393.7222222222
2023-04-24,Bus,1466762,1220016.9
2023-04-25,Bus,1529162,1222088.5111111111
2023-04-26,Bus,1531476,1223454.411111111
2023-04-27,Bus,1506783,1225289.9
2023-04-28,Bus,1424078,1231538.7666666666
2023-04-29,Bus,715608,1232290.822222222
2023-04-30,Bus,578075,1223474.5777777778
2023-05-01,Bus,1465598,1224582.0444444444
2023-05-02,Bus,1498566,1225008.9333333333
2023-05-03,Bus,1533714,1225622.677777778
2023-05-04,Bus,1497427,1228407.1888888888
2023-05-05,Bus,1450598,1237871.411111111
2023-05-06,Bus,934630,1241027.0444444444
2023-05-07,Bus,705419,1232962.4555555556
2023-05-08,Bus,1460932,1232623.7333333334
2023-05-09,Bus,1524892,1232754.3666666667
2023-05-10,Bus,1528140,1233482.3444444444
2023-05-11,Bus,1535264,1234732.1555555556
2023-05-12,Bus,1436385,1241072.1888888888
2023-05-13,Bus,918257,1243947.3111111112
2023-05-14,Bus,690606,1236270.4444444445
2023-05-15,Bus,1440741,1235824.6
2023-05-16,Bus,1519397,1236049.5111111111
2023-05-17,Bus,1518546,1236687.8777777778
2023-05-18,Bus,1492657,1238656.6666666667
2023-05-19,Bus,1431269,1245420.711111111
2023-05-20,Bus,760830,1246763.4888888889
2023-05-21,Bus,727850,1244523.611111111
2023-05-22,Bus,1446015,1246439.5777777778
2023-05-23,Bus,1500973,1248608.788888889
2023-05-24,Bus,1499943,1250508.9666666666
2023-05-25,Bus,1459601,1252873.4555555556
2023-05-26,Bus,1370252,1259199.0666666667
2023-05-27,Bus,848442,1261114.6333333333
2023-05-28,Bus,707787,1253164.5777777778
2023-05-29,Bus,758893,1246605.911111111
2023-05-30,Bus,1438285,1245789.1666666667
2023-05-31,Bus,1480801,1245646.7
2023-06-01,Bus,1457503,1246089.288888889
2023-06-02,Bus,1399462,1251968.411111111
2023-06-03,Bus,899212,1254044.0111111111
2023-06-04,Bus,714218,1245750.888888889
2023-06-05,Bus,1432156,1245105.1555555556
2023-06-06,Bus,1474317,1244662.211111111
2023-06-07,Bus,1390834,1243280.8666666667
2023-06-08,Bus,1216291,1241140.6666666667
2023-06-09,Bus,1256670,1245970.4444444445
2023-06-10,Bus,892936,1248269.3
2023-06-11,Bus,695200,1240693.2444444445
2023-06-12,Bus,1394575,1241071.888888889
2023-06-13,Bus,1500122,1241144.3
2023-06-14,Bus,1434687,1240171.4
2023-06-15,Bus,1475300,1240913.9333333333
2023-06-16,Bus,1300751,1245127.0666666667
2023-06-17,Bus,872453,1247468.3666666667
2023-06-18,Bus,707615,1239277.1666666667
2023-06-19,Bus,1075747,1234433.5777777778
2023-06-20,Bus,1434258,1233602.0444444444
2023-06-21,Bus,1430476,1233198.0111111111
2023-06-22,Bus,1367709,1232613.1555555556
2023-06-23,Bus,1282954,1238156.3333333333
2023-06-24,Bus,844674,1239487.4888888889
2023-06-25,Bus,689020,1231296.3111111112
2023-06-26,Bus,1314743,1229339.6555555556
2023-06-27,Bus,1391914,1227894.611111111
2023-06-28,Bus,1305832,1225883.3555555556
2023-06-29,Bus,1307649,1224594.0555555555
2023-06-30,Bus,1248822,1229111.9333333333
2023-07-01,Bus,859295,1230694.322222222
2023-07-02,Bus,668297,1221730.7666666666
2023-07-03,Bus,1117930,1217266.211111111
2023-07-04,Bus,631937,1208373.0444444444
2023-07-05,Bus,1296583,1208731.6222222222
2023-07-06,Bus,1333630,1210769.4888888889
2023-07-07,Bus,1273900,1215115.8555555556
2023-07-08,Bus,867047,1217480.1666666667
2023-07-09,Bus,651953,1210983.711111111
2023-07-10,Bus,1307297,1210879.1222222222
2023-07-11,Bus,1381701,1211660.0444444444
2023-07-12,Bus,1383484,1212455.3555555556
2023-07-13,Bus,1359302,1213176.9666666666
2023-07-14,Bus,1231624,1216972.2333333334
2023-07-15,Bus,889709,1218763.8666666667
2023-07-16,Bus,583645,1209270.5555555555
2023-07-17,Bus,1310810,1206878.0777777778
2023-07-18,Bus,1313665,1204469.3333333333
2023-07-19,Bus,1342781,1202497.3666666667
2023-07-20,Bus,1333607,1202751.4777777777
2023-07-21,Bus,1211839,1206293.9777777777
2023-07-22,Bus,894490,1208747.5555555555
2023-07-23,Bus,723774,1200492.1333333333
2023-07-24,Bus,1302964,1197978.822222222
2023-07-25,Bus,1307716,1195492.6
2023-07-26,Bus,1382345,1194109.9555555556
2023-07-27,Bus,1313385,1192880.0333333334
2023-07-28,Bus,1246295,1198776.5555555555
2023-07-29,Bus,856921,1201874.8444444444
2023-07-30,Bus,705279,1193426.8555555556
2023-07-31,Bus,1283835,1191040.9555555556
2023-08-01,Bus,1357252,1189080.2666666666
2023-08-02,Bus,1359233,1187544.7777777778
2023-08-03,Bus,1350472,1186432.2666666666
2023-08-04,Bus,1241122,1189837.7333333334
2023-08-05,Bus,879423,1191771.111111111
2023-08-06,Bus,715130,1183484.4222222222
2023-08-07,Bus,1208443,1179968.322222222
2023-08-08,Bus,1339073,1177867.5777777778
2023-08-09,Bus,1369095,1176021.2555555555
2023-08-10,Bus,1262073,1174084.4555555556
2023-08-11,Bus,1275618,1178055.1333333333
2023-08-12,Bus,844749,1179767.8333333333
2023-08-13,Bus,690541,1171432.2777777778
2023-08-14,Bus,1246445,1168399.4777777777
2023-08-15,Bus,1273782,1165679.8777777778
2023-08-16,Bus,1300953,1163549.8333333333
2023-08-17,Bus,1275993,1161824.5444444444
2023-08-18,Bus,1208502,1166798.677777778
2023-08-19,Bus,856814,1168231.611111111
2023-08-20,Bus,689829,1159829.5444444444
2023-08-21,Bus,1199440,1156479.177777778
2023-08-22,Bus,1263459,1153851.5777777778
2023-08-23,Bus,1272485,1151772.5111111111
2023-08-24,Bus,1201155,1149893.6555555556
2023-08-25,Bus,1143010,1153166.6333333333
2023-08-26,Bus,844428,1154684.8666666667
2023-08-27,Bus,702984,1154063.6555555556
2023-08-28,Bus,1240688,1151868.1333333333
2023-08-29,Bus,1284953,1149692.0444444444
2023-08-30,Bus,1267435,1147580.177777778
2023-08-31,Bus,1315113,1146642.9666666666
2023-09-01,Bus,1225370,1150266.9444444445
2023-09-02,Bus,842591,1151693.3111111112
2023-09-03,Bus,692079,1143470.2333333334
2023-09-04,Bus,686326,1134714.7777777778
2023-09-05,Bus,1349438,1134254.822222222
2023-09-06,Bus,1395521,1136246.2666666666
2023-09-07,Bus,1441437,1138299.2333333334
2023-09-08,Bus,1365283,1143547.5333333334
2023-09-09,Bus,840378,1145160.6222222222
2023-09-10,Bus,626222,1136623.3666666667
2023-09-11,Bus,1400268,1135513.8777777778
2023-09-12,Bus,1519571,1136457.0333333334
2023-09-13,Bus,1482320,1136535.0333333334
2023-09-14,Bus,1517040,1138938.2444444445
2023-09-15,Bus,1398937,1144788.0666666667
2023-09-16,Bus,881354,1146718.5
2023-09-17,Bus,666392,1142170.111111111
2023-09-18,Bus,1294777,1140620.322222222
2023-09-19,Bus,1480863,1141180.177777778
2023-09-20,Bus,1478618,1142412.5
2023-09-21,Bus,1478606,1144586.411111111
2023-09-22,Bus,1403811,1150799.0444444444
2023-09-23,Bus,682092,1150722.0666666667
2023-09-24,Bus,562224,1142360.7444444445
2023-09-25,Bus,1035021,1138395.2666666666
2023-09-26,Bus,1393963,1139374.5
2023-09-27,Bus,1463309,1141104.0555555555
2023-09-28,Bus,1433729,1143158.5777777778
2023-09-29,Bus,1053306,1145314.2555555555
2023-09-30,Bus,789587,1146661.9222222222
2023-10-01,Bus,669243,1141676.5111111111
2023-10-02,Bus,1390842,1150108.788888889
2023-10-03,Bus,1471939,1152057.1888888888
2023-10-04,Bus,1467384,1153543.3444444444
2023-10-05,Bus,1457151,1155579.4666666666
2023-10-06,Bus,1325428,1160672.588888889
2023-10-07,Bus,720734,1161436.822222222
2023-10-08,Bus,654443,1154182.888888889
2023-10-09,Bus,1023375,1150201.4888888889
2023-10-10,Bus,1423532,1150646.4666666666
2023-10-11,Bus,1451764,1151673.822222222
2023-10-12,Bus,1436967,1153955.411111111
2023-10-13,Bus,1322576,1158765.0444444444
2023-10-14,Bus,717223,1160249.2444444445
2023-10-15,Bus,689581,1153346.7
2023-10-16,Bus,1381665,1154102.2555555555
2023-10-17,Bus,1439468,1155176.5555555555
2023-10-18,Bus,1440292,1156361.9444444445
2023-10-19,Bus,1440111,1158898.3
2023-10-20,Bus,1232782,1162657.1
2023-10-21,Bus,793917,1163436.4666666666
2023-10-22,Bus,678536,1156498.3777777778
2023-10-23,Bus,1375311,1157249.4333333333
2023-10-24,Bus,1431006,1157790.111111111
2023-10-25,Bus,1443766,1159238.788888889
2023-10-26,Bus,1431016,1161291.2444444445
2023-10-27,Bus,1348576,1166754.0777777778
2023-10-28,Bus,874941,1168639.211111111
2023-10-29,Bus,589929,1160929.1444444444
2023-10-30,Bus,1314380,1160452.788888889
2023-10-31,Bus,1334020,1160172.6444444444
2023-11-01,Bus,1369637,1160385.588888889
2023-11-02,Bus,1380510,1161934.3444444444
2023-11-03,Bus,1307247,1166687.9444444445
2023-11-04,Bus,832986,1167997.4555555556
2023-11-05,Bus,614666,1161399.9333333333
2023-11-06,Bus,1349481,1161515.5777777778
2023-11-07,Bus,1270763,1160423.0
2023-11-08,Bus,1401268,1161969.611111111
2023-11-09,Bus,1376822,1163094.1
2023-11-10,Bus,1250528,1167602.7555555555
2023-11-11,Bus,817146,1169009.4777777777
2023-11-12,Bus,642431,1162298.211111111
2023-11-13,Bus,1320693,1162819.4444444445
2023-11-14,Bus,1382768,1163728.5
2023-11-15,Bus,1389217,1164986.5444444444
2023-11-16,Bus,1391273,1167017.3333333333
2023-11-17,Bus,1303240,1171977.6222222222
2023-11-18,Bus,831053,1173546.7777777778
2023-11-19,Bus,657965,1167530.388888889
2023-11-20,Bus,1300978,1167947.2666666666
2023-11-21,Bus,1254277,1167744.9555555556
2023-11-22,Bus,1160847,1167297.088888889
2023-11-23,Bus,471662,1159837.6666666667
2023-11-24,Bus,807221,1159424.2555555555
2023-11-25,Bus,696466,1159351.8333333333
2023-11-26,Bus,566395,1151859.6888888888
2023-11-27,Bus,1253990,1151515.6555555556
2023-11-28,Bus,1279327,1151647.788888889
2023-11-29,Bus,1268990,1151135.3111111112
2023-11-30,Bus,1340370,1152413.088888889
2023-12-01,Bus,1226677,1156680.711111111
2023-12-02,Bus,826725,1158176.7777777778
2023-12-03,Bus,553618,1156702.2444444445
2023-12-04,Bus,1312507,1156291.9
2023-12-05,Bus,1346216,1155744.0666666667
2023-12-06,Bus,1350594,1154734.7
2023-12-07,Bus,1314833,1154174.1444444444
2023-12-08,Bus,1261796,1158856.5666666667
2023-12-09,Bus,828894,1161108.4777777777
2023-12-10,Bus,539117,1151540.1333333333
2023-12-11,Bus,1213923,1148144.0444444444
2023-12-12,Bus,1309303,1146221.6333333333
2023-12-13,Bus,1314167,1143967.4888888889
2023-12-14,Bus,1296909,1142833.8444444444
2023-12-15,Bus,1246465,1146890.6333333333
2023-12-16,Bus,814457,1148535.8
2023-12-17,Bus,569005,1140471.6666666667
2023-12-18,Bus,1082334,1136043.5666666667
2023-12-19,Bus,1275002,1133781.1666666667
2023-12-20,Bus,1245547,1131191.6222222222
2023-12-21,Bus,1200899,1128937.0444444444
2023-12-22,Bus,1110555,1133697.7444444445
2023-12-23,Bus,708808,1135326.4555555556
2023-12-24,Bus,549448,1129931.2
2023-12-25,Bus,381879,1118685.822222222
2023-12-26,Bus,906670,1112500.9444444445
2023-12-27,Bus,955890,1107191.6222222222
2023-12-28,Bus,969231,1106257.4555555556
2023-12-29,Bus,1007697,1108680.9
2023-12-30,Bus,720564,1109251.1333333333
2023-12-31,Bus,548344,1099890.0444444444
2024-01-01,Bus,455965,1088601.4444444445
2024-01-02,Bus,1091104,1084420.5555555555
2024-01-03,Bus,1212761,1081705.111111111
2024-01-04,Bus,1242971,1080788.9222222222
2024-01-05,Bus,1185046,1085947.9444444445
2024-01-06,Bus,684686,1086283.9777777777
2024-01-07,Bus,502518,1080496.677777778
2024-01-08,Bus,1226783,1078310.5777777778
2024-01-09,Bus,1135694,1074798.6888888888
2024-01-10,Bus,1248493,1072704.5333333334
2024-01-11,Bus,1293940,1072386.3555555556
2024-01-12,Bus,1228696,1078069.388888889
2024-01-13,Bus,755670,1078803.711111111
2024-01-14,Bus,588809,1069994.2
2024-01-15,Bus,783032,1062700.4666666666
2024-01-16,Bus,1078860,1058684.5555555555
2024-01-17,Bus,1193111,1055940.111111111
2024-01-18,Bus,1235693,1055972.4555555556
2024-01-19,Bus,1109408,1059477.911111111
2024-01-20,Bus,677335,1059464.5666666667
2024-01-21,Bus,548497,1050277.7444444445
2024-01-22,Bus,1210644,1047829.2777777778
2024-01-23,Bus,1264199,1045834.088888889
2024-01-24,Bus,1247798,1043798.3333333334
2024-01-25,Bus,1256481,1042775.0555555555
2024-01-26,Bus,1193175,1046310.9888888889
2024-01-27,Bus,801262,1048659.1333333333
2024-01-28,Bus,535857,1040008.8777777777
2024-01-29,Bus,1211703,1038649.8
2024-01-30,Bus,1284597,1037704.911111111
2024-01-31,Bus,1325692,1037095.8222222222
2024-02-01,Bus,1337508,1037432.0555555555
2024-02-02,Bus,1239617,1041950.1777777778
2024-02-03,Bus,808103,1044099.4777777778
2024-02-04,Bus,626299,1036064.1222222223
2024-02-05,Bus,1297578,1036362.0666666667
2024-02-06,Bus,1346868,1035757.6222222223
2024-02-07,Bus,1341486,1035365.0
2024-02-08,Bus,1350925,1036480.5222222222
2024-02-09,Bus,1268268,1041492.9888888889
2024-02-10,Bus,795892,1043198.1111111111
2024-02-11,Bus,628400,1035505.9666666667
2024-02-12,Bus,1254403,1034079.6888888889
2024-02-13,Bus,724893,1026698.3111111111
2024-02-14,Bus,1282121,1025485.5111111111
2024-02-15,Bus,1305830,1025514.2888888889
2024-02-16,Bus,1225865,1029901.088888889
2024-02-17,Bus,680638,1030153.0111111111
2024-02-18,Bus,604537,1022414.7777777778
2024-02-19,Bus,842548,1017840.0111111111
2024-02-20,Bus,1201850,1018295.6
2024-02-21,Bus,1222440,1026637.5777777778
2024-02-22,Bus,1212903,1031145.1555555556
2024-02-23,Bus,1126271,1035920.7666666667
2024-02-24,Bus,788962,1038393.7333333333
2024-02-25,Bus,608010,1031216.1777777778
2024-02-26,Bus,1275320,1031171.6555555556
2024-02-27,Bus,1332209,1031874.088888889
2024-02-28,Bus,1290829,1031323.6333333333
2024-02-29,Bus,1334777,1032524.7444444444
2024-03-01,Bus,1276428,1037521.4444444445
2024-03-02,Bus,689029,1039026.0111111111
2024-03-03,Bus,686787,1032073.5666666667
2024-03-04,Bus,1319592,1031777.7444444444
2024-03-05,Bus,1263377,1030808.6666666666
2024-03-06,Bus,1273337,1030347.6
2024-03-07,Bus,1334827,1031159.0555555555
2024-03-08,Bus,1291469,1036298.7777777778
2024-03-09,Bus,747405,1038613.088888889
2024-03-10,Bus,630566,1032131.3444444444
2024-03-11,Bus,1270081,1031695.5444444445
2024-03-12,Bus,1370319,1032319.4555555555
2024-03-13,Bus,1377062,1033210.0444444445
2024-03-14,Bus,1368263,1034563.3555555556
2024-03-15,Bus,1275542,1039686.5222222222
2024-03-16,Bus,838318,1042678.8888888889
2024-03-17,Bus,625861,1037606.9666666667
2024-03-18,Bus,1296423,1037844.9777777778
2024-03-19,Bus,1336910,1038860.1222222223
2024-03-20,Bus,1334002,1040339.0444444445
2024-03-21,Bus,1317112,1042634.1222222223
2024-03-22,Bus,1251225,1048660.9777777777
2024-03-23,Bus,587004,1049078.2666666666
2024-03-24,Bus,653413,1052095.3111111112
2024-03-25,Bus,1281676,1056262.0444444444
2024-03-26,Bus,1355991,1060707.611111111
2024-03-27,Bus,1342695,1064857.211111111
2024-03-28,Bus,1223847,1067258.8777777778
2024-03-29,Bus,1096254,1071433.211111111
2024-03-30,Bus,801723,1074248.5333333334
2024-03-31,Bus,606411,1075920.1555555556
2024-04-01,Bus,1168598,1076781.2
2024-04-02,Bus,1247638,1077168.7222222222
2024-04-03,Bus,1162660,1076276.3777777778
2024-04-04,Bus,1339531,1077992.8777777778
2024-04-05,Bus,1263607,1084425.3333333333
2024-04-06,Bus,822825,1087984.3
2024-04-07,Bus,651153,1081588.411111111
2024-04-08,Bus,1258402,1082951.8333333333
2024-04-09,Bus,1366571,1084263.8111111112
2024-04-10,Bus,1245909,1083730.1333333333
2024-04-11,Bus,1315916,1084699.2444444445
2024-04-12,Bus,1240823,1090089.8333333333
2024-04-13,Bus,824356,1092707.0222222223
2024-04-14,Bus,664358,1091388.4222222222
2024-04-15,Bus,1319005,1094056.7
2024-04-16,Bus,1370151,1096023.8111111112
2024-04-17,Bus,1347870,1097270.2222222222
2024-04-18,Bus,1303010,1099421.3555555556
2024-04-19,Bus,1278086,1106096.3666666667
2024-04-20,Bus,830016,1109224.3555555556
2024-04-21,Bus,651681,1103013.6555555556
2024-04-22,Bus,1146285,1101703.5
2024-04-23,Bus,1176798,1100914.611111111
2024-04-24,Bus,1180243,1100067.5222222223
2024-04-25,Bus,1191480,1100048.6888888888
2024-04-26,Bus,1143792,1103854.5777777778
2024-04-27,Bus,801494,1106806.1
2024-04-28,Bus,649572,1100560.2
2024-04-29,Bus,1161990,1099197.9
2024-04-30,Bus,1193514,1097729.2555555555
2024-05-01,Bus,1350660,1097875.388888889
2024-05-02,Bus,1349838,1099100.0666666667
2024-05-03,Bus,1285012,1104399.0555555555
2024-05-04,Bus,849249,1106876.2777777778
2024-05-05,Bus,578132,1098882.4333333333
2024-05-06,Bus,1295794,1098314.9444444445
2024-05-07,Bus,1375535,1098693.2666666666
2024-05-08,Bus,1350511,1098688.6666666667
2024-05-09,Bus,1354139,1099642.788888889
2024-05-10,Bus,1212090,1104267.211111111
2024-05-11,Bus,845713,1106681.8
2024-05-12,Bus,559614,1098961.9222222222
2024-05-13,Bus,1264180,1104954.0
2024-05-14,Bus,1343633,1105637.4666666666
2024-05-15,Bus,1288427,1105444.1
2024-05-16,Bus,1306481,1106339.8333333333
2024-05-17,Bus,1270674,1112895.788888889
2024-05-18,Bus,792454,1114983.7555555555
2024-05-19,Bus,657256,1112924.9555555556
2024-05-20,Bus,1291703,1113923.322222222
2024-05-21,Bus,1349876,1115339.2777777778
2024-05-22,Bus,1357841,1116949.7
2024-05-23,Bus,1275297,1118605.5444444444
2024-05-24,Bus,1243655,1123657.6888888888
2024-05-25,Bus,805680,1125854.0222222223
2024-05-26,Bus,652393,1118932.611111111
2024-05-27,Bus,594031,1110730.6333333333
2024-05-28,Bus,1300611,1110839.322222222
2024-05-29,Bus,1309889,1110562.788888889
2024-05-30,Bus,1301028,1110836.1222222222
2024-05-31,Bus,1257526,1117152.7555555555
2024-06-01,Bus,848601,1118950.6888888888
2024-06-02,Bus,651637,1111528.9666666666
2024-06-03,Bus,1294956,1111879.8444444444
2024-06-04,Bus,1327963,1112486.8
2024-06-05,Bus,1338427,1112526.8
2024-06-06,Bus,1207899,1111598.2444444445
2024-06-07,Bus,1254339,1117230.8444444444
2024-06-08,Bus,842779,1119588.7666666666
2024-06-09,Bus,680981,1113043.211111111
2024-06-10,Bus,1355986,1112883.9555555556
2024-06-11,Bus,1390440,1113032.6
2024-06-12,Bus,1355294,1112888.5
2024-06-13,Bus,1310210,1113273.7
2024-06-14,Bus,1212740,1117433.9444444445
2024-06-15,Bus,851502,1119941.0666666667
2024-06-16,Bus,653946,1112802.4333333333
2024-06-17,Bus,1172762,1110978.5666666667
2024-06-18,Bus,1314338,1110760.0777777778
2024-06-19,Bus,1068172,1107994.0777777778
2024-06-20,Bus,1275626,1108265.2
2024-06-21,Bus,1191812,1114985.288888889
2024-06-22,Bus,793674,1116543.7444444445
2024-06-23,Bus,648887,1109512.7555555555
2024-06-24,Bus,1227231,1108082.088888889
2024-06-25,Bus,1269567,1107269.5555555555
2024-06-26,Bus,1267408,1107753.5666666667
2024-06-27,Bus,1214263,1109064.7777777778
2024-06-28,Bus,1141168,1112836.388888889
2024-06-29,Bus,780229,1114767.7
2024-06-30,Bus,583751,1108269.4
2024-07-01,Bus,1156904,1107261.2444444445
2024-07-02,Bus,1216755,1107862.3
2024-07-03,Bus,1198766,1106298.2444444445
2024-07-04,Bus,643119,1099403.9333333333
2024-07-05,Bus,1001854,1101393.1444444444
2024-07-06,Bus,758425,1102585.0555555555
2024-07-07,Bus,642652,1095743.388888889
2024-07-08,Bus,1176713,1093633.8555555556
2024-07-09,Bus,1236657,1093531.0555555555
2024-07-10,Bus,1252733,1092829.0222222223
2024-07-11,Bus,1233678,1092749.6333333333
2024-07-12,Bus,1120310,1096038.0111111111
2024-07-13,Bus,743154,1096913.5222222223
2024-07-14,Bus,633752,1089299.6
2024-07-15,Bus,1160722,1086972.611111111
2024-07-16,Bus,1209152,1085431.3
2024-07-17,Bus,1210515,1084403.5777777778
2024-07-18,Bus,1218605,1083742.677777778
2024-07-19,Bus,1207102,1087932.5222222223
2024-07-20,Bus,803868,1089623.4888888889
2024-07-21,Bus,659004,1084209.2555555555
2024-07-22,Bus,1168226,1084114.0111111111
2024-07-23,Bus,1211237,1084458.388888889
2024-07-24,Bus,1220410,1084779.8333333333
2024-07-25,Bus,1220056,1085627.211111111
2024-07-26,Bus,1154709,1089551.822222222
2024-07-27,Bus,809660,1091330.5777777778
2024-07-28,Bus,645704,1085594.0666666667
2024-07-29,Bus,1147023,1085077.5
2024-07-30,Bus,1228387,1083718.911111111
2024-07-31,Bus,1213507,1082204.1222222222
2024-08-01,Bus,1208275,1081351.4888888889
2024-08-02,Bus,1111340,1084263.611111111
2024-08-03,Bus,741482,1086078.611111111
2024-08-04,Bus,588249,1078217.0
2024-08-05,Bus,1154644,1075762.6555555556
2024-08-06,Bus,1130325,1073316.1444444444
2024-08-07,Bus,1117450,1070686.2666666666
2024-08-08,Bus,1108956,1069540.3333333333
2024-08-09,Bus,1039488,1071693.388888889
2024-08-10,Bus,777613,1074115.6
2024-08-11,Bus,614435,1066896.211111111
2024-08-12,Bus,1106072,1064256.6444444444
2024-08-13,Bus,1158412,1062812.0333333334
2024-08-14,Bus,1182980,1061439.8
2024-08-15,Bus,1182864,1060464.1333333333
2024-08-16,Bus,1123673,1064144.3444444444
2024-08-17,Bus,767022,1065363.9666666666
2024-08-18,Bus,578595,1057440.5444444444
2024-08-19,Bus,1090594,1054559.6333333333
2024-08-20,Bus,1164259,1052408.7222222222
2024-08-21,Bus,1159036,1051116.9333333333
2024-08-22,Bus,1140225,1049967.711111111
2024-08-23,Bus,1095768,1053190.911111111
2024-08-24,Bus,776019,1054564.5333333334
2024-08-25,Bus,629302,1054956.4333333333
2024-08-26,Bus,1104199,1052774.0777777778
2024-08-27,Bus,1177841,1051306.8777777778
2024-08-28,Bus,1203770,1050226.2333333334
2024-08-29,Bus,1203629,1049627.3777777778
2024-08-30,Bus,1132406,1052780.7666666666
2024-08-31,Bus,771634,1054114.0666666667
2024-09-01,Bus,658803,1047045.7
2024-09-02,Bus,629636,1039286.5111111111
2024-09-03,Bus,1323572,1039121.4555555555
2024-09-04,Bus,1372412,1040949.3777777777
2024-09-05,Bus,1434726,1042953.6777777778
2024-09-06,Bus,1397369,1049115.788888889
2024-09-07,Bus,841695,1050901.5
2024-09-08,Bus,724969,1043890.2
2024-09-09,Bus,1458059,1044641.5222222222
2024-09-10,Bus,1510358,1046364.4555555555
2024-09-11,Bus,1489570,1048357.3444444444
2024-09-12,Bus,1515496,1051721.3
2024-09-13,Bus,1442741,1058290.6222222222
2024-09-14,Bus,913017,1061169.1888888888
2024-09-15,Bus,705080,1055972.7222222222
