name,date,total,1 unit,2 units,3 and 4 units,5 units or more,multi_total,rt,multi_rt,population,rt_pc,multi_rt_pc,region
"Austin, TX",2023-03-01,3428.0,1520.0,34.0,3.0,1871.0,1908.0,38627.0,21507.0,2550637.0,15.144060091655534,8.432011297569979,Southwest
"Austin, TX",2023-04-01,2055.0,1441.0,56.0,0.0,558.0,614.0,35923.0,19467.0,2550637.0,14.08393275875791,7.632211090798102,Southwest
"Austin, TX",2023-05-01,2674.0,1444.0,42.0,3.0,1185.0,1230.0,33945.0,17958.0,2550637.0,13.3084402053291,7.040594173141846,Southwest
"Austin, TX",2023-06-01,2715.0,1437.0,20.0,0.0,1258.0,1278.0,31902.0,16532.0,2550637.0,12.507463821782558,6.481518146251309,Southwest
"Austin, TX",2023-07-01,3369.0,1391.0,10.0,4.0,1964.0,1978.0,31660.0,16388.0,2550637.0,12.41258556195962,6.425061661067412,Southwest
"Austin, TX",2023-08-01,4761.0,1709.0,34.0,0.0,3018.0,3052.0,34091.0,18719.0,2550637.0,13.365680808362773,7.338951014981747,Southwest
"Austin, TX",2023-09-01,3121.0,1434.0,6.0,0.0,1681.0,1687.0,34021.0,18639.0,2550637.0,13.3382366836206,7.307586300990693,Southwest
"Austin, TX",2023-10-01,4261.0,1490.0,12.0,18.0,2741.0,2771.0,35070.0,19578.0,2550637.0,13.749506495828296,7.67572963146069,Southwest
"Austin, TX",2023-11-01,2384.0,1192.0,44.0,6.0,1142.0,1192.0,35368.0,19696.0,2550637.0,13.866340055444972,7.721992584597495,Southwest
"Austin, TX",2023-12-01,3111.0,1208.0,6.0,9.0,1888.0,1903.0,36300.0,20139.0,2550637.0,14.231738973440752,7.895674688322956,Southwest
"Austin, TX",2024-01-01,3317.0,1562.0,40.0,13.0,1702.0,1755.0,37898.0,21067.0,2550637.0,14.858249135412056,8.259505370619184,Southwest
"Austin, TX",2024-02-01,2081.0,1428.0,24.0,22.0,607.0,653.0,37277.0,20021.0,2550637.0,14.6147805430565,7.849411735186152,Southwest
"Austin, TX",2024-03-01,2549.0,1596.0,46.0,13.0,894.0,953.0,36398.0,19066.0,2550637.0,14.270160748079793,7.474995461917945,Southwest
"Austin, TX",2024-04-01,2541.0,1760.0,22.0,6.0,753.0,781.0,36884.0,19233.0,2550637.0,14.460701385575446,7.5404693023742695,Southwest
"Austin, TX",2024-05-01,2569.0,1775.0,28.0,35.0,731.0,794.0,36779.0,18797.0,2550637.0,14.419535198462189,7.369531611123025,Southwest
"Austin, TX",2024-06-01,2893.0,1456.0,22.0,3.0,1412.0,1437.0,36957.0,18956.0,2550637.0,14.489321687092284,7.431868980180245,Southwest
"Austin, TX",2024-07-01,3505.0,1405.0,22.0,3.0,2075.0,2100.0,37093.0,19078.0,2550637.0,14.542641700877075,7.479700169016603,Southwest
"Austin, TX",2024-08-01,3011.0,1393.0,30.0,0.0,1588.0,1618.0,35343.0,17644.0,2550637.0,13.856538582322768,6.917487670726959,Southwest
"Austin, TX",2024-09-01,2236.0,1157.0,314.0,0.0,765.0,1079.0,34458.0,17036.0,2550637.0,13.509566433796733,6.679115844394949,Southwest
"Austin, TX",2024-10-01,2696.0,1374.0,24.0,11.0,1287.0,1322.0,32893.0,15587.0,2550637.0,12.89599421634674,6.1110224622319835,Southwest
"Austin, TX",2024-11-01,3059.0,1070.0,44.0,0.0,1945.0,1989.0,33568.0,16384.0,2550637.0,13.160633990646257,6.423493425367859,Southwest
"Austin, TX",2024-12-01,3073.0,1077.0,14.0,3.0,1979.0,1996.0,33530.0,16477.0,2550637.0,13.145735751500508,6.459954905382459,Southwest
"Austin, TX",2025-01-01,1908.0,1159.0,14.0,6.0,729.0,749.0,32121.0,15471.0,2550637.0,12.59332472633307,6.065543626944955,Southwest
"Austin, TX",2025-02-01,1981.0,1354.0,52.0,44.0,531.0,627.0,32021.0,15445.0,2550637.0,12.554118833844251,6.055350094897864,Southwest
"Austin, TX",2025-03-01,2599.0,1589.0,70.0,15.0,925.0,1010.0,32071.0,15502.0,2550637.0,12.57372178008866,6.077697453616489,Southwest
"Austin, TX",2025-04-01,2288.0,1661.0,96.0,7.0,524.0,627.0,31818.0,15348.0,2550637.0,12.474530872091952,6.01732037918371,Southwest
"Austin, TX",2025-05-01,3313.0,1433.0,214.0,6.0,1660.0,1880.0,32562.0,16434.0,2550637.0,12.766222712208755,6.443096371612268,Southwest
"Austin, TX",2025-06-01,1793.0,1231.0,40.0,0.0,522.0,562.0,31462.0,15559.0,2550637.0,12.334957894831762,6.100044812335115,Southwest
"Austin, TX",2025-07-01,2917.0,1540.0,56.0,0.0,1321.0,1377.0,30874.0,14836.0,2550637.0,12.104427246997515,5.816586209640964,Southwest
"Austin, TX",2025-08-01,1210.0,1153.0,16.0,0.0,41.0,57.0,29073.0,13275.0,2550637.0,11.398329123273912,5.204582227890524,Southwest
"Bakersfield, CA",2019-11-01,125.0,111.0,2.0,0.0,12.0,14.0,125.0,14.0,922529.0,0.1354970954842612,0.015175674694237255,
"Bakersfield, CA",2019-12-01,105.0,98.0,2.0,0.0,5.0,7.0,230.0,21.0,922529.0,0.24931465569104064,0.02276351204135588,
"Bakersfield, CA",2020-01-01,127.0,125.0,2.0,0.0,0.0,2.0,357.0,23.0,922529.0,0.38697970470305,0.02493146556910406,
"Bakersfield, CA",2020-02-01,134.0,128.0,6.0,0.0,0.0,6.0,491.0,29.0,922529.0,0.532232591062178,0.0314353261523486,
"Bakersfield, CA",2020-03-01,119.0,117.0,2.0,0.0,0.0,2.0,610.0,31.0,922529.0,0.6612258259631947,0.03360327968009678,
"Bakersfield, CA",2020-04-01,111.0,104.0,2.0,0.0,5.0,7.0,721.0,38.0,922529.0,0.7815472467532186,0.0411911170272154,
"Bakersfield, CA",2020-05-01,108.0,105.0,0.0,3.0,0.0,3.0,829.0,41.0,922529.0,0.8986167372516203,0.04444304731883767,
"Bakersfield, CA",2020-06-01,172.0,167.0,0.0,0.0,5.0,5.0,1001.0,46.0,922529.0,1.0850607406379635,0.04986293113820812,
"Bakersfield, CA",2020-07-01,188.0,181.0,2.0,0.0,5.0,7.0,1189.0,53.0,922529.0,1.2888483722462927,0.05745076848532674,
"Bakersfield, CA",2020-08-01,181.0,179.0,2.0,0.0,0.0,2.0,1370.0,55.0,922529.0,1.4850481665075028,0.05961872201307493,
"Bakersfield, CA",2020-09-01,176.0,171.0,0.0,0.0,5.0,5.0,1546.0,60.0,922529.0,1.6758280769493425,0.06503860583244538,
"Bakersfield, CA",2020-10-01,195.0,188.0,2.0,0.0,5.0,7.0,1741.0,67.0,922529.0,1.88720354590479,0.072626443179564,
"Bakersfield, CA",2020-11-01,154.0,150.0,4.0,0.0,0.0,4.0,1770.0,57.0,922529.0,1.9186388720571386,0.0617866755408231,
"Bakersfield, CA",2020-12-01,193.0,181.0,4.0,3.0,5.0,12.0,1858.0,62.0,922529.0,2.014028827278058,0.06720655936019355,
"Bakersfield, CA",2021-01-01,174.0,161.0,8.0,0.0,5.0,13.0,1905.0,73.0,922529.0,2.0649757351801408,0.07913030376280854,
"Bakersfield, CA",2021-02-01,157.0,157.0,0.0,0.0,0.0,0.0,1928.0,67.0,922529.0,2.0899072007492445,0.072626443179564,
"Bakersfield, CA",2021-03-01,147.0,143.0,4.0,0.0,0.0,4.0,1956.0,69.0,922529.0,2.120258550137719,0.07479439670731218,
"Bakersfield, CA",2021-04-01,223.0,191.0,2.0,3.0,27.0,32.0,2068.0,94.0,922529.0,2.241663947691617,0.10189381580416443,
"Bakersfield, CA",2021-05-01,225.0,190.0,8.0,4.0,23.0,35.0,2185.0,126.0,922529.0,2.3684892290648856,0.1365810722481353,
"Bakersfield, CA",2021-06-01,175.0,155.0,0.0,7.0,13.0,20.0,2188.0,141.0,922529.0,2.371741159356508,0.15284072370624663,
"Bakersfield, CA",2021-07-01,199.0,167.0,2.0,0.0,30.0,32.0,2199.0,166.0,922529.0,2.3836649037591227,0.17994014280309886,
"Bakersfield, CA",2021-08-01,223.0,187.0,4.0,0.0,32.0,36.0,2241.0,200.0,922529.0,2.429191927841835,0.21679535277481793,
"Bakersfield, CA",2021-09-01,193.0,159.0,10.0,0.0,24.0,34.0,2258.0,229.0,922529.0,2.447619532827694,0.2482306789271665,
"Bakersfield, CA",2021-10-01,177.0,143.0,2.0,0.0,32.0,34.0,2240.0,256.0,922529.0,2.4281079510779606,0.27749805155176693,
"Bakersfield, CA",2021-11-01,183.0,146.0,4.0,0.0,33.0,37.0,2269.0,289.0,922529.0,2.4595432772303094,0.3132692847596119,
"Bakersfield, CA",2021-12-01,186.0,143.0,2.0,0.0,41.0,43.0,2262.0,320.0,922529.0,2.4519554398831906,0.34687256443970865,
"Bakersfield, CA",2022-01-01,146.0,146.0,0.0,0.0,0.0,0.0,2234.0,307.0,922529.0,2.4216040904947165,0.3327808665093455,
"Bakersfield, CA",2022-02-01,219.0,188.0,4.0,0.0,27.0,31.0,2296.0,338.0,922529.0,2.4888106498549094,0.36638414618944226,
"Bakersfield, CA",2022-03-01,267.0,267.0,0.0,0.0,0.0,0.0,2416.0,334.0,922529.0,2.618887861519801,0.36204823913394596,
"Bakersfield, CA",2022-04-01,168.0,165.0,0.0,3.0,0.0,3.0,2361.0,305.0,922529.0,2.5592691395067253,0.33061291298159734,
"Bakersfield, CA",2022-05-01,179.0,172.0,2.0,0.0,5.0,7.0,2315.0,277.0,922529.0,2.5094062083685174,0.30026156359312284,
"Bakersfield, CA",2022-06-01,166.0,151.0,2.0,0.0,13.0,15.0,2306.0,272.0,922529.0,2.4996504174936507,0.29484167977375236,
"Bakersfield, CA",2022-07-01,141.0,131.0,4.0,0.0,6.0,10.0,2248.0,250.0,922529.0,2.4367797651889536,0.2709941909685224,
"Bakersfield, CA",2022-08-01,159.0,154.0,0.0,0.0,5.0,5.0,2184.0,219.0,922529.0,2.367405252301012,0.2373909112884256,
"Bakersfield, CA",2022-09-01,123.0,114.0,2.0,0.0,7.0,9.0,2114.0,194.0,922529.0,2.291526878829825,0.21029149219157336,
"Bakersfield, CA",2022-10-01,95.0,90.0,0.0,0.0,5.0,5.0,2032.0,165.0,922529.0,2.20264078419215,0.1788561660392248,
"Bakersfield, CA",2022-11-01,151.0,100.0,2.0,3.0,46.0,51.0,2000.0,179.0,922529.0,2.167953527748179,0.19403184073346205,
"Bakersfield, CA",2022-12-01,138.0,130.0,2.0,0.0,6.0,8.0,1952.0,144.0,922529.0,2.115922643082223,0.1560926539978689,
"Bakersfield, CA",2023-01-01,102.0,93.0,6.0,3.0,0.0,9.0,1908.0,153.0,922529.0,2.068227665471763,0.1658484448727357,
"Bakersfield, CA",2023-02-01,168.0,155.0,2.0,0.0,11.0,13.0,1857.0,135.0,922529.0,2.0129448505141845,0.1463368631230021,
"Bakersfield, CA",2023-03-01,146.0,139.0,2.0,0.0,5.0,7.0,1736.0,142.0,922529.0,1.8817836620854196,0.15392470047012075,
"Bakersfield, CA",2023-04-01,170.0,163.0,2.0,0.0,5.0,7.0,1738.0,146.0,922529.0,1.8839516156131677,0.15826060752561708,
"Bakersfield, CA",2023-05-01,214.0,204.0,2.0,3.0,5.0,10.0,1773.0,149.0,922529.0,1.9218908023487609,0.16151253781723937,
"Bakersfield, CA",2023-06-01,219.0,214.0,0.0,0.0,5.0,5.0,1826.0,139.0,922529.0,1.9793415708340878,0.15067277017849845,
"Bakersfield, CA",2023-07-01,200.0,195.0,0.0,0.0,5.0,5.0,1885.0,134.0,922529.0,2.043296199902659,0.145252886359128,
"Bakersfield, CA",2023-08-01,237.0,228.0,0.0,3.0,6.0,9.0,1963.0,138.0,922529.0,2.127846387484838,0.14958879341462436,
"Bakersfield, CA",2023-09-01,178.0,171.0,2.0,0.0,5.0,7.0,2018.0,136.0,922529.0,2.187465109497913,0.14742083988687618,
"Bakersfield, CA",2023-10-01,254.0,184.0,0.0,0.0,70.0,70.0,2177.0,201.0,922529.0,2.359817414953893,0.21787932953869202,
"Bakersfield, CA",2023-11-01,210.0,196.0,2.0,0.0,12.0,14.0,2236.0,164.0,922529.0,2.4237720440224644,0.17777218927535068,
"Bakersfield, CA",2023-12-01,234.0,201.0,4.0,0.0,29.0,33.0,2332.0,189.0,922529.0,2.527833813354377,0.20487160837220292,
"Bakersfield, CA",2024-01-01,244.0,233.0,6.0,0.0,5.0,11.0,2474.0,191.0,922529.0,2.6817585138244975,0.2070395618999511,
"Bakersfield, CA",2024-02-01,242.0,209.0,6.0,4.0,23.0,33.0,2548.0,211.0,922529.0,2.7619727943511805,0.2287190971774329,
"Bakersfield, CA",2024-03-01,228.0,219.0,4.0,0.0,5.0,9.0,2630.0,213.0,922529.0,2.8508588889888555,0.2308870507051811,
"Bakersfield, CA",2024-04-01,276.0,273.0,0.0,3.0,0.0,3.0,2736.0,209.0,922529.0,2.965760425959509,0.22655114364968473,
"Bakersfield, CA",2024-05-01,235.0,226.0,4.0,0.0,5.0,9.0,2757.0,208.0,922529.0,2.9885239380008652,0.22546716688581064,
"Bakersfield, CA",2024-06-01,233.0,224.0,4.0,0.0,5.0,9.0,2771.0,212.0,922529.0,3.0036996126951023,0.22980307394130697,
"Bakersfield, CA",2024-07-01,204.0,195.0,4.0,0.0,5.0,9.0,2775.0,216.0,922529.0,3.0080355197505986,0.23413898099680336,
"Bakersfield, CA",2024-08-01,246.0,212.0,10.0,0.0,24.0,34.0,2784.0,241.0,922529.0,3.0177913106254657,0.26123840009365557,
"Bakersfield, CA",2024-09-01,221.0,208.0,8.0,0.0,5.0,13.0,2827.0,247.0,922529.0,3.064402311472051,0.2677422606769001,
"Bakersfield, CA",2024-10-01,266.0,259.0,2.0,0.0,5.0,7.0,2839.0,184.0,922529.0,3.0774100326385403,0.19945172455283247,
"Bakersfield, CA",2024-11-01,216.0,190.0,12.0,3.0,11.0,26.0,2845.0,196.0,922529.0,3.083913893221785,0.21245944571932154,
"Bakersfield, CA",2024-12-01,256.0,244.0,4.0,3.0,5.0,12.0,2867.0,175.0,922529.0,3.107761382027015,0.18969593367796567,
"Bakersfield, CA",2025-01-01,223.0,215.0,4.0,4.0,0.0,8.0,2846.0,172.0,922529.0,3.084997869985659,0.18644400338634343,
"Bakersfield, CA",2025-02-01,228.0,223.0,0.0,0.0,5.0,5.0,2832.0,144.0,922529.0,3.0698221952914215,0.1560926539978689,
"Bakersfield, CA",2025-03-01,258.0,251.0,4.0,3.0,0.0,7.0,2862.0,142.0,922529.0,3.1023414982076445,0.15392470047012075,
"Bakersfield, CA",2025-04-01,251.0,216.0,30.0,0.0,5.0,35.0,2837.0,174.0,922529.0,3.0752420791107924,0.1886119569140916,
"Bakersfield, CA",2025-05-01,252.0,221.0,26.0,0.0,5.0,31.0,2854.0,196.0,922529.0,3.0936696840966516,0.21245944571932154,
"Bakersfield, CA",2025-06-01,249.0,202.0,34.0,3.0,10.0,47.0,2870.0,234.0,922529.0,3.1110133123186374,0.25365056274653697,
"Bakersfield, CA",2025-07-01,243.0,211.0,32.0,0.0,0.0,32.0,2909.0,257.0,922529.0,3.1532884061097266,0.27858202831564105,
"Bakersfield, CA",2025-08-01,309.0,273.0,26.0,0.0,10.0,36.0,2972.0,259.0,922529.0,3.221578942233794,0.28074998184338923,
"Baltimore, MD",2019-11-01,563.0,435.0,12.0,0.0,116.0,128.0,563.0,128.0,2859024.0,0.19692034764311178,0.04477052308759912,Northeast
"Baltimore, MD",2019-12-01,618.0,295.0,36.0,0.0,287.0,323.0,1181.0,451.0,2859024.0,0.41307802942542626,0.15774613994146253,Northeast
"Baltimore, MD",2020-01-01,545.0,394.0,0.0,0.0,151.0,151.0,1726.0,602.0,2859024.0,0.6037025222593444,0.21056136639636464,Northeast
"Baltimore, MD",2020-02-01,458.0,346.0,0.0,0.0,112.0,112.0,2184.0,714.0,2859024.0,0.7638970501821601,0.24973557409801386,Northeast
"Baltimore, MD",2020-03-01,1001.0,435.0,0.0,0.0,566.0,566.0,3185.0,1280.0,2859024.0,1.11401653151565,0.44770523087599123,Northeast
"Baltimore, MD",2020-04-01,443.0,344.0,0.0,3.0,96.0,99.0,3628.0,1379.0,2859024.0,1.2689645137641377,0.4823324323265562,Northeast
"Baltimore, MD",2020-05-01,662.0,329.0,0.0,0.0,333.0,333.0,4290.0,1712.0,2859024.0,1.5005120628578146,0.5988057462966383,Northeast
"Baltimore, MD",2020-06-01,555.0,364.0,0.0,0.0,191.0,191.0,4845.0,1903.0,2859024.0,1.6946342528079512,0.6656117612164151,Northeast
"Baltimore, MD",2020-07-01,594.0,487.0,0.0,4.0,103.0,107.0,5439.0,2010.0,2859024.0,1.902397461511341,0.7030371203599549,Northeast
"Baltimore, MD",2020-08-01,1014.0,441.0,0.0,0.0,573.0,573.0,6453.0,2583.0,2859024.0,2.2570639490959152,0.9034551651192855,Northeast
"Baltimore, MD",2020-09-01,591.0,561.0,0.0,0.0,30.0,30.0,7044.0,2613.0,2859024.0,2.4637778486644395,0.9139482564679415,Northeast
"Baltimore, MD",2020-10-01,874.0,476.0,2.0,3.0,393.0,398.0,7918.0,3011.0,2859024.0,2.769476576621952,1.053156601693445,Northeast
"Baltimore, MD",2020-11-01,711.0,376.0,0.0,3.0,332.0,335.0,8066.0,3218.0,2859024.0,2.821242493941989,1.1255589319991717,Northeast
"Baltimore, MD",2020-12-01,678.0,414.0,0.0,0.0,264.0,264.0,8126.0,3159.0,2859024.0,2.8422286766393006,1.1049225190134815,Northeast
"Baltimore, MD",2021-01-01,449.0,398.0,4.0,0.0,47.0,51.0,8030.0,3059.0,2859024.0,2.8086507843236017,1.0699455478512947,Northeast
"Baltimore, MD",2021-02-01,474.0,425.0,2.0,3.0,44.0,49.0,8046.0,2996.0,2859024.0,2.8142470997095512,1.047910056019117,Northeast
"Baltimore, MD",2021-03-01,600.0,530.0,2.0,3.0,65.0,70.0,7645.0,2500.0,2859024.0,2.6739894453491817,0.8744242790546704,Northeast
"Baltimore, MD",2021-04-01,459.0,459.0,0.0,0.0,0.0,0.0,7661.0,2401.0,2859024.0,2.679585760735132,0.8397970776041054,Northeast
"Baltimore, MD",2021-05-01,535.0,405.0,0.0,0.0,130.0,130.0,7534.0,2198.0,2859024.0,2.6351650073591544,0.7687938261448662,Northeast
"Baltimore, MD",2021-06-01,573.0,420.0,0.0,0.0,153.0,153.0,7552.0,2160.0,2859024.0,2.6414608621683486,0.7555025771032352,Northeast
"Baltimore, MD",2021-07-01,559.0,406.0,0.0,0.0,153.0,153.0,7517.0,2206.0,2859024.0,2.629218922261583,0.7715919838378411,Northeast
"Baltimore, MD",2021-08-01,911.0,372.0,0.0,0.0,539.0,539.0,7414.0,2172.0,2859024.0,2.5931926419645306,0.7596998136426977,Northeast
"Baltimore, MD",2021-09-01,836.0,381.0,0.0,0.0,455.0,455.0,7659.0,2597.0,2859024.0,2.6788862213118882,0.9083519410819916,Northeast
"Baltimore, MD",2021-10-01,494.0,347.0,0.0,0.0,147.0,147.0,7279.0,2346.0,2859024.0,2.5459737308955783,0.8205597434649027,Northeast
"Baltimore, MD",2021-11-01,457.0,274.0,0.0,0.0,183.0,183.0,7025.0,2194.0,2859024.0,2.4571322241436238,0.7673947472983788,Northeast
"Baltimore, MD",2021-12-01,594.0,371.0,0.0,4.0,219.0,223.0,6941.0,2153.0,2859024.0,2.4277515683673867,0.7530541891218822,Northeast
"Baltimore, MD",2022-01-01,772.0,338.0,0.0,0.0,434.0,434.0,7264.0,2536.0,2859024.0,2.5407271852212503,0.8870159886730578,Northeast
"Baltimore, MD",2022-02-01,767.0,226.0,0.0,0.0,541.0,541.0,7557.0,3028.0,2859024.0,2.643209710726458,1.0591026867910167,Northeast
"Baltimore, MD",2022-03-01,623.0,307.0,0.0,0.0,316.0,316.0,7580.0,3274.0,2859024.0,2.6512544140937604,1.1451460358499965,Northeast
"Baltimore, MD",2022-04-01,1001.0,274.0,0.0,0.0,727.0,727.0,8122.0,4001.0,2859024.0,2.8408295977928133,1.3994286161990945,Northeast
"Baltimore, MD",2022-05-01,480.0,344.0,0.0,0.0,136.0,136.0,8067.0,4007.0,2859024.0,2.821592263653611,1.4015272344688257,Northeast
"Baltimore, MD",2022-06-01,892.0,233.0,0.0,0.0,659.0,659.0,8386.0,4513.0,2859024.0,2.9331688016609867,1.578510708549491,Northeast
"Baltimore, MD",2022-07-01,387.0,163.0,0.0,3.0,221.0,224.0,8214.0,4584.0,2859024.0,2.8730084112620253,1.6033443580746438,Northeast
"Baltimore, MD",2022-08-01,212.0,186.0,0.0,0.0,26.0,26.0,7515.0,4071.0,2859024.0,2.6285193828383395,1.4239124960126253,Northeast
"Baltimore, MD",2022-09-01,187.0,176.0,0.0,0.0,11.0,11.0,6866.0,3627.0,2859024.0,2.4015188399957466,1.2686147440525157,Northeast
"Baltimore, MD",2022-10-01,441.0,233.0,2.0,0.0,206.0,208.0,6813.0,3688.0,2859024.0,2.382981045279788,1.2899506964614498,Northeast
"Baltimore, MD",2022-11-01,609.0,260.0,8.0,3.0,338.0,349.0,6965.0,3854.0,2859024.0,2.4361460414463116,1.34801246859068,Northeast
"Baltimore, MD",2022-12-01,470.0,209.0,0.0,0.0,261.0,261.0,6841.0,3892.0,2859024.0,2.3927745972052,1.3613037176323108,Northeast
"Baltimore, MD",2023-01-01,912.0,226.0,0.0,0.0,686.0,686.0,6981.0,4144.0,2859024.0,2.4417423568322616,1.4494456849610216,Northeast
"Baltimore, MD",2023-02-01,514.0,300.0,0.0,0.0,214.0,214.0,6728.0,3817.0,2859024.0,2.353250619791929,1.335070989260671,Northeast
"Baltimore, MD",2023-03-01,508.0,363.0,0.0,0.0,145.0,145.0,6613.0,3646.0,2859024.0,2.3130271029554144,1.2752603685733315,Northeast
"Baltimore, MD",2023-04-01,280.0,234.0,0.0,0.0,46.0,46.0,5892.0,2965.0,2859024.0,2.060843140876047,1.037067194958839,Northeast
"Baltimore, MD",2023-05-01,908.0,310.0,0.0,0.0,598.0,598.0,6320.0,3427.0,2859024.0,2.210544577450207,1.1986608017281422,Northeast
"Baltimore, MD",2023-06-01,541.0,415.0,2.0,0.0,124.0,126.0,5969.0,2894.0,2859024.0,2.087775408670931,1.0122335454336864,Northeast
"Baltimore, MD",2023-07-01,369.0,242.0,0.0,0.0,127.0,127.0,5951.0,2797.0,2859024.0,2.0814795538617377,0.9783058834063653,Northeast
"Baltimore, MD",2023-08-01,499.0,379.0,0.0,0.0,120.0,120.0,6238.0,2891.0,2859024.0,2.181863461097213,1.0111842362988208,Northeast
"Baltimore, MD",2023-09-01,387.0,270.0,0.0,0.0,117.0,117.0,6438.0,2997.0,2859024.0,2.251817403421587,1.048259825730739,Northeast
"Baltimore, MD",2023-10-01,460.0,343.0,0.0,0.0,117.0,117.0,6457.0,2906.0,2859024.0,2.258463027942403,1.0164307819731488,Northeast
"Baltimore, MD",2023-11-01,493.0,316.0,0.0,0.0,177.0,177.0,6341.0,2734.0,2859024.0,2.217889741394266,0.9562703915741875,Northeast
"Baltimore, MD",2023-12-01,505.0,281.0,0.0,0.0,224.0,224.0,6376.0,2697.0,2859024.0,2.2301316813010312,0.9433289122441785,Northeast
"Baltimore, MD",2024-01-01,398.0,310.0,2.0,0.0,86.0,88.0,5862.0,2099.0,2859024.0,2.050350049527391,0.7341666246943013,Northeast
"Baltimore, MD",2024-02-01,362.0,279.0,0.0,0.0,83.0,83.0,5710.0,1968.0,2859024.0,1.9971850533608673,0.6883467924718366,Northeast
"Baltimore, MD",2024-03-01,617.0,301.0,0.0,0.0,316.0,316.0,5819.0,2139.0,2859024.0,2.0353099519276507,0.7481574131591759,Northeast
"Baltimore, MD",2024-04-01,510.0,348.0,0.0,0.0,162.0,162.0,6049.0,2255.0,2859024.0,2.1157569856006804,0.7887306997073127,Northeast
"Baltimore, MD",2024-05-01,546.0,321.0,0.0,0.0,225.0,225.0,5687.0,1882.0,2859024.0,1.9891403499935645,0.6582665972723558,Northeast
"Baltimore, MD",2024-06-01,673.0,408.0,0.0,0.0,265.0,265.0,5819.0,2021.0,2859024.0,2.0353099519276507,0.7068845871877956,Northeast
"Baltimore, MD",2024-07-01,593.0,260.0,0.0,0.0,333.0,333.0,6043.0,2227.0,2859024.0,2.1136583673309493,0.7789371477819004,Northeast
"Baltimore, MD",2024-08-01,431.0,312.0,0.0,0.0,119.0,119.0,5975.0,2226.0,2859024.0,2.089874026940662,0.7785873780702784,Northeast
"Baltimore, MD",2024-09-01,862.0,269.0,2.0,0.0,591.0,593.0,6450.0,2702.0,2859024.0,2.2560146399610495,0.9450777608022878,Northeast
"Baltimore, MD",2024-10-01,523.0,359.0,2.0,0.0,162.0,164.0,6513.0,2749.0,2859024.0,2.2780501317932274,0.9615169372485156,Northeast
"Baltimore, MD",2024-11-01,402.0,247.0,0.0,0.0,155.0,155.0,6422.0,2727.0,2859024.0,2.2462210880356372,0.9538220035928344,Northeast
"Baltimore, MD",2024-12-01,632.0,237.0,4.0,0.0,391.0,395.0,6549.0,2898.0,2859024.0,2.290641841411615,1.013632624280174,Northeast
"Baltimore, MD",2025-01-01,708.0,247.0,4.0,0.0,457.0,461.0,6859.0,3271.0,2859024.0,2.399070452014394,1.1440967267151307,Northeast
"Baltimore, MD",2025-02-01,772.0,335.0,0.0,0.0,437.0,437.0,7269.0,3625.0,2859024.0,2.5424760337793595,1.267915204629272,Northeast
"Baltimore, MD",2025-03-01,427.0,290.0,8.0,0.0,129.0,137.0,7079.0,3446.0,2859024.0,2.4760197885712047,1.2053064262489577,Northeast
"Baltimore, MD",2025-04-01,680.0,398.0,2.0,0.0,280.0,282.0,7249.0,3566.0,2859024.0,2.5354806395469223,1.247278791643582,Northeast
"Baltimore, MD",2025-05-01,644.0,306.0,0.0,0.0,338.0,338.0,7347.0,3679.0,2859024.0,2.5697580712858654,1.286802769056853,Northeast
"Baltimore, MD",2025-06-01,387.0,314.0,0.0,0.0,73.0,73.0,7061.0,3487.0,2859024.0,2.469723933762011,1.2196469844254543,Northeast
"Baltimore, MD",2025-07-01,389.0,313.0,0.0,0.0,76.0,76.0,6857.0,3230.0,2859024.0,2.39837091259115,1.1297561685386341,Northeast
"Baltimore, MD",2025-08-01,378.0,294.0,2.0,0.0,82.0,84.0,6804.0,3195.0,2859024.0,2.379833117875191,1.1175142286318689,Northeast
"Bangor, ME",2019-11-01,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,156840.0,0.04463147156337669,0.0,
"Bangor, ME",2019-12-01,4.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,156840.0,0.07013516959959194,0.0,
"Bangor, ME",2020-01-01,5.0,5.0,0.0,0.0,0.0,0.0,16.0,0.0,156840.0,0.102014792144861,0.0,
"Bangor, ME",2020-02-01,9.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,156840.0,0.15939811272634533,0.0,
"Bangor, ME",2020-03-01,17.0,9.0,4.0,4.0,0.0,8.0,42.0,8.0,156840.0,0.26778882938026016,0.0510073960724305,
"Bangor, ME",2020-04-01,8.0,8.0,0.0,0.0,0.0,0.0,50.0,8.0,156840.0,0.31879622545269065,0.0510073960724305,
"Bangor, ME",2020-05-01,15.0,10.0,2.0,3.0,0.0,5.0,65.0,13.0,156840.0,0.41443509308849785,0.08288701861769956,
"Bangor, ME",2020-06-01,22.0,12.0,10.0,0.0,0.0,10.0,87.0,23.0,156840.0,0.5547054322876818,0.14664626370823772,
"Bangor, ME",2020-07-01,57.0,7.0,4.0,8.0,38.0,50.0,144.0,73.0,156840.0,0.918133129303749,0.46544248916092834,
"Bangor, ME",2020-08-01,23.0,21.0,2.0,0.0,0.0,2.0,167.0,75.0,156840.0,1.0647793930119867,0.47819433817903595,
"Bangor, ME",2020-09-01,16.0,14.0,2.0,0.0,0.0,2.0,183.0,77.0,156840.0,1.1667941851568477,0.49094618719714356,
