name,date,zori,lat,lng,one_year_change,one_year_date
"Columbus, OH",2024-09-01,1419.13548513463,39.9862,-82.9855,4.4027268247561535,2023-09-01
"Columbus, OH",2024-10-01,1420.1225518154483,39.9862,-82.9855,4.542016245981095,2023-10-01
"Columbus, OH",2024-11-01,1417.7668482075333,39.9862,-82.9855,4.588309426342696,2023-11-01
"Columbus, OH",2024-12-01,1416.0672542238756,39.9862,-82.9855,4.6167298149024205,2023-12-01
"Columbus, OH",2025-01-01,1413.351758595743,39.9862,-82.9855,4.409624887389496,2024-01-01
"Columbus, OH",2025-02-01,1419.674364094541,39.9862,-82.9855,4.891182682130268,2024-02-01
"Columbus, OH",2025-03-01,1424.559289157085,39.9862,-82.9855,4.880706309044824,2024-03-01
"Columbus, OH",2025-04-01,1438.1429396893584,39.9862,-82.9855,5.432227577213022,2024-04-01
"Columbus, OH",2025-05-01,1446.3160468420697,39.9862,-82.9855,5.049237173123,2024-05-01
"Columbus, OH",2025-06-01,1457.3206316406547,39.9862,-82.9855,5.0059706758165845,2024-06-01
"Columbus, OH",2025-07-01,1462.234305754568,39.9862,-82.9855,4.1846485171247005,2024-07-01
"Columbus, OH",2025-08-01,1461.6616133003276,39.9862,-82.9855,3.478142676597762,2024-08-01
"Columbus, OH",2025-09-01,1459.9459338661377,39.9862,-82.9855,2.875726043002591,2024-09-01
"Columbus, OH",2025-10-01,1459.4848541644606,39.9862,-82.9855,2.771753909456076,2024-10-01
"Columbus, OH",2025-11-01,1462.3445321449294,39.9862,-82.9855,3.1442182467276147,2024-11-01
"Columbus, OH",2025-12-01,1454.4603202693745,39.9862,-82.9855,2.7112459476044792,2024-12-01
"Columbus, OH",2026-01-01,1445.546018407363,39.9862,-82.9855,2.2778660454356503,2025-01-01
"Dallas, TX",2015-02-01,1048.5812463145387,32.7935,-96.7667,,2014-02-01
"Dallas, TX",2015-03-01,1053.3342559210396,32.7935,-96.7667,,2014-03-01
"Dallas, TX",2015-04-01,1060.7871917020914,32.7935,-96.7667,,2014-04-01
"Dallas, TX",2015-05-01,1071.89385143582,32.7935,-96.7667,,2014-05-01
"Dallas, TX",2015-06-01,1081.1377416177536,32.7935,-96.7667,,2014-06-01
"Dallas, TX",2015-07-01,1089.19911961556,32.7935,-96.7667,,2014-07-01
"Dallas, TX",2015-08-01,1095.558163929216,32.7935,-96.7667,,2014-08-01
"Dallas, TX",2015-09-01,1098.6938019512402,32.7935,-96.7667,,2014-09-01
"Dallas, TX",2015-10-01,1099.9412831914742,32.7935,-96.7667,,2014-10-01
"Dallas, TX",2015-11-01,1099.3559559717532,32.7935,-96.7667,,2014-11-01
"Dallas, TX",2015-12-01,1100.174661931746,32.7935,-96.7667,,2014-12-01
"Dallas, TX",2016-01-01,1101.9226652927073,32.7935,-96.7667,,2015-01-01
"Dallas, TX",2016-02-01,1104.01410575069,32.7935,-96.7667,5.286462983291185,2015-02-01
"Dallas, TX",2016-03-01,1109.815848933914,32.7935,-96.7667,5.362171855266085,2015-03-01
"Dallas, TX",2016-04-01,1117.714777765898,32.7935,-96.7667,5.3665416125983745,2015-04-01
"Dallas, TX",2016-05-01,1128.0611701370412,32.7935,-96.7667,5.240007546081582,2015-05-01
"Dallas, TX",2016-06-01,1136.1323660433834,32.7935,-96.7667,5.086736158460159,2015-06-01
"Dallas, TX",2016-07-01,1143.164101299898,32.7935,-96.7667,4.9545561240799785,2015-07-01
"Dallas, TX",2016-08-01,1147.760552102766,32.7935,-96.7667,4.764912525166731,2015-08-01
"Dallas, TX",2016-09-01,1150.8310183720937,32.7935,-96.7667,4.745381864197262,2015-09-01
"Dallas, TX",2016-10-01,1150.825526947867,32.7935,-96.7667,4.62608727701832,2015-10-01
"Dallas, TX",2016-11-01,1151.6684869985716,32.7935,-96.7667,4.7584706975619895,2015-11-01
"Dallas, TX",2016-12-01,1151.1072269570438,32.7935,-96.7667,4.629498095863038,2015-12-01
"Dallas, TX",2017-01-01,1151.8845549150583,32.7935,-96.7667,4.534064975338303,2016-01-01
"Dallas, TX",2017-02-01,1156.6963905902976,32.7935,-96.7667,4.7718851204156865,2016-02-01
"Dallas, TX",2017-03-01,1162.7738384235836,32.7935,-96.7667,4.771781691578925,2016-03-01
"Dallas, TX",2017-04-01,1174.8818040258725,32.7935,-96.7667,5.114634555896336,2016-04-01
"Dallas, TX",2017-05-01,1183.482242972793,32.7935,-96.7667,4.912949253365317,2016-05-01
"Dallas, TX",2017-06-01,1195.6181311099251,32.7935,-96.7667,5.235812907408199,2016-06-01
"Dallas, TX",2017-07-01,1201.7904371830812,32.7935,-96.7667,5.1284269525712745,2016-07-01
"Dallas, TX",2017-08-01,1206.5492098108164,32.7935,-96.7667,5.122031559661644,2016-08-01
"Dallas, TX",2017-09-01,1207.564396136099,32.7935,-96.7667,4.929774819960753,2016-09-01
"Dallas, TX",2017-10-01,1206.7933679361786,32.7935,-96.7667,4.86327768004462,2016-10-01
"Dallas, TX",2017-11-01,1204.651784210704,32.7935,-96.7667,4.600568463083943,2016-11-01
"Dallas, TX",2017-12-01,1206.308588177442,32.7935,-96.7667,4.795501229396604,2016-12-01
"Dallas, TX",2018-01-01,1206.5251859241175,32.7935,-96.7667,4.743585698402608,2017-01-01
"Dallas, TX",2018-02-01,1210.774225817608,32.7935,-96.7667,4.67519702380268,2017-02-01
"Dallas, TX",2018-03-01,1216.439985076726,32.7935,-96.7667,4.615355530005716,2017-03-01
"Dallas, TX",2018-04-01,1223.567611717762,32.7935,-96.7667,4.143889838540504,2017-04-01
"Dallas, TX",2018-05-01,1231.277458697226,32.7935,-96.7667,4.038524110372443,2017-05-01
"Dallas, TX",2018-06-01,1236.3307875192631,32.7935,-96.7667,3.405155488194489,2017-06-01
"Dallas, TX",2018-07-01,1244.1546814160504,32.7935,-96.7667,3.52509413640103,2017-07-01
"Dallas, TX",2018-08-01,1247.5818226059444,32.7935,-96.7667,3.4008238090480924,2017-08-01
"Dallas, TX",2018-09-01,1248.4643296337863,32.7935,-96.7667,3.386977425680704,2017-09-01
"Dallas, TX",2018-10-01,1245.6928423759048,32.7935,-96.7667,3.223374893603448,2017-10-01
"Dallas, TX",2018-11-01,1248.339834106507,32.7935,-96.7667,3.626612309749544,2017-11-01
"Dallas, TX",2018-12-01,1249.7661316743158,32.7935,-96.7667,3.602522930101304,2017-12-01
"Dallas, TX",2019-01-01,1252.5766771783235,32.7935,-96.7667,3.8168694521642843,2018-01-01
"Dallas, TX",2019-02-01,1254.1550199265378,32.7935,-96.7667,3.5828970574291574,2018-02-01
"Dallas, TX",2019-03-01,1258.3407603539529,32.7935,-96.7667,3.44454110282999,2018-03-01
"Dallas, TX",2019-04-01,1268.6465651424162,32.7935,-96.7667,3.6842225139784412,2018-04-01
"Dallas, TX",2019-05-01,1277.3724221325954,32.7935,-96.7667,3.743669886082457,2018-05-01
"Dallas, TX",2019-06-01,1285.9163617435208,32.7935,-96.7667,4.010704475276605,2018-06-01
"Dallas, TX",2019-07-01,1292.3638233825786,32.7935,-96.7667,3.874851148866676,2018-07-01
"Dallas, TX",2019-08-01,1295.179139251366,32.7935,-96.7667,3.8151659300390106,2018-08-01
"Dallas, TX",2019-09-01,1296.8951233590235,32.7935,-96.7667,3.879229271968354,2018-09-01
"Dallas, TX",2019-10-01,1295.567348462786,32.7935,-96.7667,4.003756334647934,2018-10-01
"Dallas, TX",2019-11-01,1295.341098434763,32.7935,-96.7667,3.7651017010041032,2018-11-01
"Dallas, TX",2019-12-01,1293.660989200709,32.7935,-96.7667,3.5122457245330585,2018-12-01
"Dallas, TX",2020-01-01,1291.0028879852373,32.7935,-96.7667,3.067773135731411,2019-01-01
"Dallas, TX",2020-02-01,1292.9876867171822,32.7935,-96.7667,3.0963211224812603,2019-02-01
"Dallas, TX",2020-03-01,1298.796176663294,32.7935,-96.7667,3.2149809959236775,2019-03-01
"Dallas, TX",2020-04-01,1306.7151388075742,32.7935,-96.7667,3.0007233465283223,2019-04-01
"Dallas, TX",2020-05-01,1307.738877788492,32.7935,-96.7667,2.3772593747717785,2019-05-01
"Dallas, TX",2020-06-01,1307.283581948969,32.7935,-96.7667,1.6616337454853802,2019-06-01
"Dallas, TX",2020-07-01,1308.022159326246,32.7935,-96.7667,1.2116043222785366,2019-07-01
"Dallas, TX",2020-08-01,1311.788755275906,32.7935,-96.7667,1.282418433186061,2019-08-01
"Dallas, TX",2020-09-01,1315.467866028666,32.7935,-96.7667,1.4320928759095297,2019-09-01
"Dallas, TX",2020-10-01,1317.3185211248117,32.7935,-96.7667,1.6788916985160052,2019-10-01
"Dallas, TX",2020-11-01,1319.6191033513487,32.7935,-96.7667,1.8742557420529993,2019-11-01
"Dallas, TX",2020-12-01,1320.6807012041818,32.7935,-96.7667,2.0886238534692847,2019-12-01
"Dallas, TX",2021-01-01,1324.1257336384338,32.7935,-96.7667,2.56566782006884,2020-01-01
"Dallas, TX",2021-02-01,1331.6833414654868,32.7935,-96.7667,2.9927318833600447,2020-02-01
"Dallas, TX",2021-03-01,1342.7373560268873,32.7935,-96.7667,3.383223646105993,2020-03-01
"Dallas, TX",2021-04-01,1354.1809765753649,32.7935,-96.7667,3.6324548754447683,2020-04-01
"Dallas, TX",2021-05-01,1371.3771771372474,32.7935,-96.7667,4.866284885280292,2020-05-01
"Dallas, TX",2021-06-01,1394.7386904994714,32.7935,-96.7667,6.689834536139405,2020-06-01
"Dallas, TX",2021-07-01,1426.3737946364813,32.7935,-96.7667,9.04813687339956,2020-07-01
"Dallas, TX",2021-08-01,1458.4711118931127,32.7935,-96.7667,11.181858056585892,2020-08-01
"Dallas, TX",2021-09-01,1488.5530667396647,32.7935,-96.7667,13.15769128086226,2020-09-01
"Dallas, TX",2021-10-01,1510.5559818126872,32.7935,-96.7667,14.669000518027842,2020-10-01
"Dallas, TX",2021-11-01,1523.9438003196108,32.7935,-96.7667,15.483611630761661,2020-11-01
"Dallas, TX",2021-12-01,1534.079349204433,32.7935,-96.7667,16.15823172139008,2020-12-01
"Dallas, TX",2022-01-01,1543.337845578629,32.7935,-96.7667,16.555233870264274,2021-01-01
"Dallas, TX",2022-02-01,1554.2622990381365,32.7935,-96.7667,16.71410542146654,2021-02-01
"Dallas, TX",2022-03-01,1566.0536141596774,32.7935,-96.7667,16.631417687936768,2021-03-01
"Dallas, TX",2022-04-01,1578.9096491143669,32.7935,-96.7667,16.595172759502663,2021-04-01
"Dallas, TX",2022-05-01,1597.159490776718,32.7935,-96.7667,16.46391068799844,2021-05-01
"Dallas, TX",2022-06-01,1618.532184068889,32.7935,-96.7667,16.0455499724665,2021-06-01
"Dallas, TX",2022-07-01,1645.85531591813,32.7935,-96.7667,15.387377565891459,2021-07-01
"Dallas, TX",2022-08-01,1665.7726486104468,32.7935,-96.7667,14.213619661499788,2021-08-01
"Dallas, TX",2022-09-01,1672.7083297494194,32.7935,-96.7667,12.371427470375963,2021-09-01
"Dallas, TX",2022-10-01,1667.2517167234423,32.7935,-96.7667,10.373381509682167,2021-10-01
"Dallas, TX",2022-11-01,1653.443184735762,32.7935,-96.7667,8.497648298381598,2021-11-01
"Dallas, TX",2022-12-01,1643.4331662106615,32.7935,-96.7667,7.128302526394026,2021-12-01
"Dallas, TX",2023-01-01,1635.6938238579708,32.7935,-96.7667,5.984171161481222,2022-01-01
"Dallas, TX",2023-02-01,1635.5753186577938,32.7935,-96.7667,5.231615002820211,2022-02-01
"Dallas, TX",2023-03-01,1638.339285368167,32.7935,-96.7667,4.6157852167326485,2022-03-01
"Dallas, TX",2023-04-01,1649.4236553504338,32.7935,-96.7667,4.465993749269903,2022-04-01
"Dallas, TX",2023-05-01,1653.7520184987843,32.7935,-96.7667,3.543323509572893,2022-05-01
"Dallas, TX",2023-06-01,1661.4316862595167,32.7935,-96.7667,2.6505189462949774,2022-06-01
"Dallas, TX",2023-07-01,1663.3494529516593,32.7935,-96.7667,1.062920711458193,2022-07-01
"Dallas, TX",2023-08-01,1670.3295524666269,32.7935,-96.7667,0.27356097244011224,2022-08-01
"Dallas, TX",2023-09-01,1670.4595425787095,32.7935,-96.7667,-0.13443988594513678,2022-09-01
"Dallas, TX",2023-10-01,1665.8270953701906,32.7935,-96.7667,-0.0854472866311684,2022-10-01
"Dallas, TX",2023-11-01,1657.4384678092542,32.7935,-96.7667,0.2416341311498149,2022-11-01
"Dallas, TX",2023-12-01,1649.6025973946746,32.7935,-96.7667,0.37539897032978775,2022-12-01
"Dallas, TX",2024-01-01,1641.719051840857,32.7935,-96.7667,0.36835915713584466,2023-01-01
"Dallas, TX",2024-02-01,1638.687163012963,32.7935,-96.7667,0.19025992381218604,2023-02-01
"Dallas, TX",2024-03-01,1637.9590624054813,32.7935,-96.7667,-0.023207827956117644,2023-03-01
"Dallas, TX",2024-04-01,1642.1566165742345,32.7935,-96.7667,-0.44058048716753007,2023-04-01
"Dallas, TX",2024-05-01,1647.5374190909868,32.7935,-96.7667,-0.37578786530757524,2023-05-01
"Dallas, TX",2024-06-01,1654.3748085957532,32.7935,-96.7667,-0.4247467844826769,2023-06-01
"Dallas, TX",2024-07-01,1660.5468280699445,32.7935,-96.7667,-0.1684928489765869,2023-07-01
"Dallas, TX",2024-08-01,1664.0770598272877,32.7935,-96.7667,-0.3743268883739659,2023-08-01
"Dallas, TX",2024-09-01,1663.9716849504653,32.7935,-96.7667,-0.3883875941244841,2023-09-01
"Dallas, TX",2024-10-01,1658.108910030859,32.7935,-96.7667,-0.46332451673901653,2023-10-01
"Dallas, TX",2024-11-01,1651.3921377354454,32.7935,-96.7667,-0.36479967077153175,2023-11-01
"Dallas, TX",2024-12-01,1642.977175634748,32.7935,-96.7667,-0.40163744712761185,2023-12-01
"Dallas, TX",2025-01-01,1637.3338895927443,32.7935,-96.7667,-0.2671079587701408,2024-01-01
"Dallas, TX",2025-02-01,1636.5138760538014,32.7935,-96.7667,-0.13262366412670756,2024-02-01
"Dallas, TX",2025-03-01,1644.8340686430893,32.7935,-96.7667,0.4197300405976767,2024-03-01
"Dallas, TX",2025-04-01,1655.91802370711,32.7935,-96.7667,0.8380082017745538,2024-04-01
"Dallas, TX",2025-05-01,1667.26000756883,32.7935,-96.7667,1.1970950249327261,2024-05-01
"Dallas, TX",2025-06-01,1670.5716167463,32.7935,-96.7667,0.9790289398987406,2024-06-01
"Dallas, TX",2025-07-01,1671.6837164309632,32.7935,-96.7667,0.6706759588323674,2024-07-01
"Dallas, TX",2025-08-01,1668.289176704206,32.7935,-96.7667,0.25312030185402623,2024-08-01
"Dallas, TX",2025-09-01,1664.451935701729,32.7935,-96.7667,0.028861714150996143,2024-09-01
"Dallas, TX",2025-10-01,1659.646198411692,32.7935,-96.7667,0.09271335384142265,2024-10-01
"Dallas, TX",2025-11-01,1653.4612168109466,32.7935,-96.7667,0.12529301964210315,2024-11-01
"Dallas, TX",2025-12-01,1647.26414960283,32.7935,-96.7667,0.260927177300907,2024-12-01
"Dallas, TX",2026-01-01,1642.1041105007864,32.7935,-96.7667,0.29134075452554864,2025-01-01
"Denver, CO",2015-02-01,1237.3415945800264,39.762,-104.8758,,2014-02-01
"Denver, CO",2015-03-01,1252.5895715497363,39.762,-104.8758,,2014-03-01
"Denver, CO",2015-04-01,1270.0752459144146,39.762,-104.8758,,2014-04-01
"Denver, CO",2015-05-01,1287.1431691465937,39.762,-104.8758,,2014-05-01
"Denver, CO",2015-06-01,1301.0550944516665,39.762,-104.8758,,2014-06-01
"Denver, CO",2015-07-01,1318.1336422283778,39.762,-104.8758,,2014-07-01
"Denver, CO",2015-08-01,1326.6055321544068,39.762,-104.8758,,2014-08-01
"Denver, CO",2015-09-01,1331.5623740700155,39.762,-104.8758,,2014-09-01
"Denver, CO",2015-10-01,1329.9768699579656,39.762,-104.8758,,2014-10-01
"Denver, CO",2015-11-01,1331.6760047783057,39.762,-104.8758,,2014-11-01
"Denver, CO",2015-12-01,1330.3872747949215,39.762,-104.8758,,2014-12-01
"Denver, CO",2016-01-01,1333.806418113846,39.762,-104.8758,,2015-01-01
"Denver, CO",2016-02-01,1341.0600535110764,39.762,-104.8758,8.382362589714255,2015-02-01
"Denver, CO",2016-03-01,1348.6256607969206,39.762,-104.8758,7.667003735977618,2015-03-01
"Denver, CO",2016-04-01,1354.838079105235,39.762,-104.8758,6.673843417032654,2015-04-01
"Denver, CO",2016-05-01,1359.0467962157015,39.762,-104.8758,5.586295976443845,2015-05-01
"Denver, CO",2016-06-01,1371.98935367791,39.762,-104.8758,5.452056529253979,2015-06-01
"Denver, CO",2016-07-01,1383.6533544011145,39.762,-104.8758,4.970642586890661,2015-07-01
"Denver, CO",2016-08-01,1389.088947311678,39.762,-104.8758,4.7100222065106445,2015-08-01
"Denver, CO",2016-09-01,1388.540346301148,39.762,-104.8758,4.2790314100702,2015-09-01
"Denver, CO",2016-10-01,1381.8904855364576,39.762,-104.8758,3.90334724995125,2015-10-01
"Denver, CO",2016-11-01,1374.06176323442,39.762,-104.8758,3.1828882028380745,2015-11-01
"Denver, CO",2016-12-01,1366.2332916359076,39.762,-104.8758,2.6944046684836076,2015-12-01
"Denver, CO",2017-01-01,1366.5156749482348,39.762,-104.8758,2.452324144656881,2016-01-01
"Denver, CO",2017-02-01,1374.4526424915948,39.762,-104.8758,2.490014439927002,2016-02-01
"Denver, CO",2017-03-01,1387.033899290293,39.762,-104.8758,2.8479540030905692,2016-03-01
"Denver, CO",2017-04-01,1401.7510828421084,39.762,-104.8758,3.46262807787745,2016-04-01
"Denver, CO",2017-05-01,1416.9234460376117,39.762,-104.8758,4.258620820347692,2016-05-01
"Denver, CO",2017-06-01,1432.2992264724876,39.762,-104.8758,4.395797433333137,2016-06-01
"Denver, CO",2017-07-01,1442.0430883460797,39.762,-104.8758,4.21996837280374,2016-07-01
"Denver, CO",2017-08-01,1448.5928103374893,39.762,-104.8758,4.283661110468828,2016-08-01
"Denver, CO",2017-09-01,1449.7789450930725,39.762,-104.8758,4.410285877184217,2016-09-01
"Denver, CO",2017-10-01,1446.764972092554,39.762,-104.8758,4.694618512472903,2016-10-01
"Denver, CO",2017-11-01,1440.083889505552,39.762,-104.8758,4.804887817831549,2016-11-01
"Denver, CO",2017-12-01,1435.421978184763,39.762,-104.8758,5.0641926947929905,2016-12-01
"Denver, CO",2018-01-01,1438.1537099664229,39.762,-104.8758,5.242386628378903,2017-01-01
"Denver, CO",2018-02-01,1444.3774059452126,39.762,-104.8758,5.087462549954336,2017-02-01
"Denver, CO",2018-03-01,1455.0739131955418,39.762,-104.8758,4.905432660302167,2017-03-01
"Denver, CO",2018-04-01,1465.7825544319394,39.762,-104.8758,4.567963055181279,2017-04-01
"Denver, CO",2018-05-01,1478.149566985115,39.762,-104.8758,4.321060613311212,2017-05-01
"Denver, CO",2018-06-01,1486.9633289589262,39.762,-104.8758,3.816528102236516,2017-06-01
"Denver, CO",2018-07-01,1495.8371159416124,39.762,-104.8758,3.7304036217968184,2017-07-01
"Denver, CO",2018-08-01,1500.9282612633974,39.762,-104.8758,3.6128476237373475,2017-08-01
"Denver, CO",2018-09-01,1504.2833359364545,39.762,-104.8758,3.7594966479447045,2017-09-01
"Denver, CO",2018-10-01,1500.1515490967254,39.762,-104.8758,3.6900656315278946,2017-10-01
"Denver, CO",2018-11-01,1496.3339801029608,39.762,-104.8758,3.9060287395286553,2017-11-01
"Denver, CO",2018-12-01,1493.5233827150846,39.762,-104.8758,4.047688095440538,2017-12-01
"Denver, CO",2019-01-01,1496.6136898443124,39.762,-104.8758,4.064932661422849,2018-01-01
"Denver, CO",2019-02-01,1502.6121228457646,39.762,-104.8758,4.0318213689061855,2018-02-01
"Denver, CO",2019-03-01,1511.332184948223,39.762,-104.8758,3.8663514782647956,2018-03-01
"Denver, CO",2019-04-01,1522.0807792757655,39.762,-104.8758,3.840830597526401,2018-04-01
"Denver, CO",2019-05-01,1532.93900358171,39.762,-104.8758,3.706623322858027,2018-05-01
"Denver, CO",2019-06-01,1545.719470111093,39.762,-104.8758,3.951418303859855,2018-06-01
"Denver, CO",2019-07-01,1555.127928441778,39.762,-104.8758,3.963721174470436,2018-07-01
"Denver, CO",2019-08-01,1560.665426644722,39.762,-104.8758,3.9800146964413363,2018-08-01
"Denver, CO",2019-09-01,1558.7407953828877,39.762,-104.8758,3.620159722937566,2018-09-01
"Denver, CO",2019-10-01,1553.6534776816552,39.762,-104.8758,3.5664349123356587,2018-10-01
"Denver, CO",2019-11-01,1550.154508046665,39.762,-104.8758,3.5968258864241376,2018-11-01
"Denver, CO",2019-12-01,1550.2849577111951,39.762,-104.8758,3.8005146523332867,2018-12-01
"Denver, CO",2020-01-01,1552.879398065728,39.762,-104.8758,3.7595345146995696,2019-01-01
"Denver, CO",2020-02-01,1557.512508073248,39.762,-104.8758,3.653663137197949,2019-02-01
"Denver, CO",2020-03-01,1562.839141033205,39.762,-104.8758,3.4080499706122813,2019-03-01
"Denver, CO",2020-04-01,1569.1489971482772,39.762,-104.8758,3.0923600451027156,2019-04-01
"Denver, CO",2020-05-01,1563.410738498428,39.762,-104.8758,1.9877982650007953,2019-05-01
"Denver, CO",2020-06-01,1558.003534348376,39.762,-104.8758,0.7947149838515077,2019-06-01
"Denver, CO",2020-07-01,1554.807870541183,39.762,-104.8758,-0.02058080848150734,2019-07-01
"Denver, CO",2020-08-01,1564.0028919947215,39.762,-104.8758,0.21384886811870452,2019-08-01
"Denver, CO",2020-09-01,1568.4649378023128,39.762,-104.8758,0.6238460203408236,2019-09-01
"Denver, CO",2020-10-01,1569.0297787464394,39.762,-104.8758,0.9896866505733737,2019-10-01
"Denver, CO",2020-11-01,1561.2682106566238,39.762,-104.8758,0.7169416049993105,2019-11-01
"Denver, CO",2020-12-01,1553.6904926466364,39.762,-104.8758,0.21967154609234818,2019-12-01
"Denver, CO",2021-01-01,1548.9348709497242,39.762,-104.8758,-0.25401374510584107,2020-01-01
"Denver, CO",2021-02-01,1553.170943403017,39.762,-104.8758,-0.27874990715817116,2020-02-01
"Denver, CO",2021-03-01,1564.166152916323,39.762,-104.8758,0.08491033071009735,2020-03-01
"Denver, CO",2021-04-01,1579.7698016888949,39.762,-104.8758,0.6768512461161835,2020-04-01
"Denver, CO",2021-05-01,1603.2395745730216,39.762,-104.8758,2.5475606054009337,2020-05-01
"Denver, CO",2021-06-01,1634.180188257108,39.762,-104.8758,4.889376193911676,2020-06-01
"Denver, CO",2021-07-01,1671.1086733053755,39.762,-104.8758,7.480075510790374,2020-07-01
"Denver, CO",2021-08-01,1706.509879271007,39.762,-104.8758,9.11168310529995,2020-08-01
"Denver, CO",2021-09-01,1735.8983859105078,39.762,-104.8758,10.674988268644237,2020-09-01
"Denver, CO",2021-10-01,1754.802892902774,39.762,-104.8758,11.839999257678603,2020-10-01
"Denver, CO",2021-11-01,1757.7198141137771,39.762,-104.8758,12.58282222850946,2020-11-01
"Denver, CO",2021-12-01,1757.0897496285638,39.762,-104.8758,13.091362658430562,2020-12-01
"Denver, CO",2022-01-01,1756.0068361142687,39.762,-104.8758,13.368668305438769,2021-01-01
"Denver, CO",2022-02-01,1766.4461685789825,39.762,-104.8758,13.73160025184843,2021-02-01
"Denver, CO",2022-03-01,1780.5727593771028,39.762,-104.8758,13.835269741472068,2021-03-01
"Denver, CO",2022-04-01,1802.6990020139224,39.762,-104.8758,14.111499035283437,2021-04-01
"Denver, CO",2022-05-01,1825.8406589912545,39.762,-104.8758,13.884455445625864,2021-05-01
"Denver, CO",2022-06-01,1851.063974985036,39.762,-104.8758,13.271718032467383,2021-06-01
"Denver, CO",2022-07-01,1870.143366511186,39.762,-104.8758,11.91033811177158,2021-07-01
"Denver, CO",2022-08-01,1883.6801807022623,39.762,-104.8758,10.382026121462573,2021-08-01
"Denver, CO",2022-09-01,1883.4007485248264,39.762,-104.8758,8.49717724329533,2021-09-01
"Denver, CO",2022-10-01,1876.2226501868345,39.762,-104.8758,6.919281805104016,2021-10-01
"Denver, CO",2022-11-01,1866.2168844281696,39.762,-104.8758,6.172603246729369,2021-11-01
"Denver, CO",2022-12-01,1853.0235775711933,39.762,-104.8758,5.45981376095952,2021-12-01
"Denver, CO",2023-01-01,1843.51983425235,39.762,-104.8758,4.983636529099855,2022-01-01
"Denver, CO",2023-02-01,1842.1529438479167,39.762,-104.8758,4.285824080890999,2022-02-01
"Denver, CO",2023-03-01,1854.157093360744,39.762,-104.8758,4.132621573374129,2022-03-01
"Denver, CO",2023-04-01,1876.7889298461373,39.762,-104.8758,4.10994446379811,2022-04-01
"Denver, CO",2023-05-01,1892.2111096202768,39.762,-104.8758,3.6350625834836503,2022-05-01
"Denver, CO",2023-06-01,1908.7575878075468,39.762,-104.8758,3.1167811378846055,2022-06-01
"Denver, CO",2023-07-01,1918.2343513416984,39.762,-104.8758,2.5715132696071175,2022-07-01
"Denver, CO",2023-08-01,1925.981504476909,39.762,-104.8758,2.2456744094889958,2022-08-01
"Denver, CO",2023-09-01,1929.317474265015,39.762,-104.8758,2.4379689652429537,2022-09-01
"Denver, CO",2023-10-01,1924.8193077978688,39.762,-104.8758,2.5901327652235295,2022-10-01
"Denver, CO",2023-11-01,1916.7927135317923,39.762,-104.8758,2.7100724211441163,2022-11-01
"Denver, CO",2023-12-01,1903.9533402978493,39.762,-104.8758,2.7484681438004754,2022-12-01
"Denver, CO",2024-01-01,1891.8677381198536,39.762,-104.8758,2.6225865851403407,2023-01-01
"Denver, CO",2024-02-01,1894.7817482664543,39.762,-104.8758,2.8569182919527814,2023-02-01
"Denver, CO",2024-03-01,1903.652466066896,39.762,-104.8758,2.6694271420357074,2023-03-01
"Denver, CO",2024-04-01,1922.570027078809,39.762,-104.8758,2.439331163170544,2023-04-01
"Denver, CO",2024-05-01,1934.8871747661613,39.762,-104.8758,2.255354327480319,2023-05-01
"Denver, CO",2024-06-01,1949.0649042126288,39.762,-104.8758,2.1117043181675177,2023-06-01
"Denver, CO",2024-07-01,1956.1907165192608,39.762,-104.8758,1.9787136619159318,2023-07-01
"Denver, CO",2024-08-01,1961.59400282691,39.762,-104.8758,1.8490571309859538,2023-08-01
"Denver, CO",2024-09-01,1959.262655755037,39.762,-104.8758,1.552112697337682,2023-09-01
"Denver, CO",2024-10-01,1951.352794790616,39.762,-104.8758,1.3784923543344707,2023-10-01
"Denver, CO",2024-11-01,1929.6157191024663,39.762,-104.8758,0.6689823829227226,2023-11-01
"Denver, CO",2024-12-01,1904.50665206246,39.762,-104.8758,0.02906120401691137,2023-12-01
"Denver, CO",2025-01-01,1880.3030051913304,39.762,-104.8758,-0.6112865447991722,2024-01-01
"Denver, CO",2025-02-01,1874.4616207690503,39.762,-104.8758,-1.0724257564753814,2024-02-01
"Denver, CO",2025-03-01,1878.958272250687,39.762,-104.8758,-1.2972007368145966,2024-03-01
"Denver, CO",2025-04-01,1895.3264219167083,39.762,-104.8758,-1.417040980478368,2024-04-01
"Denver, CO",2025-05-01,1913.203132632167,39.762,-104.8758,-1.1206876771310936,2024-05-01
"Denver, CO",2025-06-01,1927.1628840287087,39.762,-104.8758,-1.1237193864905182,2024-06-01
"Denver, CO",2025-07-01,1934.794376275006,39.762,-104.8758,-1.0937757787914615,2024-07-01
"Denver, CO",2025-08-01,1931.896620148667,39.762,-104.8758,-1.5139413474676844,2024-08-01
"Denver, CO",2025-09-01,1924.1107550679087,39.762,-104.8758,-1.794139268866013,2024-09-01
"Denver, CO",2025-10-01,1909.2954215836387,39.762,-104.8758,-2.1552931545364196,2024-10-01
"Denver, CO",2025-11-01,1890.5441039087948,39.762,-104.8758,-2.0248391846561575,2024-11-01
"Denver, CO",2025-12-01,1872.1820625166813,39.762,-104.8758,-1.6972683981320458,2024-12-01
"Denver, CO",2026-01-01,1856.4885026772745,39.762,-104.8758,-1.2665247275735037,2025-01-01
